,date,numOccurrences,gender,sentiment,topic
2,2016-03,7,female,neutral,management
3,2016-04,267,female,neutral,management
4,2016-05,548,female,neutral,management
5,2016-06,11,female,neutral,management
6,2016-07,464,female,neutral,management
7,2016-08,355,female,neutral,management
8,2016-09,691,female,neutral,management
9,2016-10,3,female,neutral,management
10,2016-11,2,female,neutral,management
11,2016-12,391,female,neutral,management
0,2016-01,56,male,positive,management
1,2016-02,1642,male,positive,management
2,2016-03,19,male,positive,management
3,2016-04,1712,male,positive,management
4,2016-05,3657,male,positive,management
5,2016-06,46,male,positive,management
6,2016-07,3397,male,positive,management
7,2016-08,3683,male,positive,management
8,2016-09,4063,male,positive,management
9,2016-10,18,male,positive,management
10,2016-11,51,male,positive,management
11,2016-12,4192,male,positive,management
0,2016-01,3,female,positive,management
1,2016-02,91,female,positive,management
2,2016-03,3,female,positive,management
3,2016-04,383,female,positive,management
4,2016-05,349,female,positive,management
5,2016-06,16,female,positive,management
6,2016-07,409,female,positive,management
7,2016-08,395,female,positive,management
8,2016-09,366,female,positive,management
9,2016-10,2,female,positive,management
10,2016-11,4,female,positive,management
11,2016-12,299,female,positive,management
0,2016-01,49,male,negative,company
1,2016-02,1843,male,negative,company
2,2016-03,21,male,negative,company
3,2016-04,1513,male,negative,company
4,2016-05,4931,male,negative,company
5,2016-06,61,male,negative,company
6,2016-07,2780,male,negative,company
7,2016-08,3972,male,negative,company
8,2016-09,3842,male,negative,company
9,2016-10,55,male,negative,company
10,2016-11,183,male,negative,company
11,2016-12,4159,male,negative,company
0,2016-01,5,female,negative,company
1,2016-02,517,female,negative,company
2,2016-03,5,female,negative,company
3,2016-04,223,female,negative,company
4,2016-05,494,female,negative,company
5,2016-06,7,female,negative,company
6,2016-07,509,female,negative,company
7,2016-08,831,female,negative,company
8,2016-09,961,female,negative,company
9,2016-10,3,female,negative,company
10,2016-11,49,female,negative,company
11,2016-12,651,female,negative,company
0,2016-01,77,male,neutral,company
1,2016-02,2298,male,neutral,company
2,2016-03,49,male,neutral,company
3,2016-04,3716,male,neutral,company
4,2016-05,7214,male,neutral,company
5,2016-06,116,male,neutral,company
6,2016-07,5872,male,neutral,company
7,2016-08,6931,male,neutral,company
8,2016-09,5977,male,neutral,company
9,2016-10,34,male,neutral,company
10,2016-11,117,male,neutral,company
11,2016-12,5928,male,neutral,company
0,2016-01,5,female,neutral,company
1,2016-02,307,female,neutral,company
2,2016-03,14,female,neutral,company
3,2016-04,647,female,neutral,company
4,2016-05,1295,female,neutral,company
5,2016-06,66,female,neutral,company
6,2016-07,990,female,neutral,company
7,2016-08,1066,female,neutral,company
8,2016-09,1026,female,neutral,company
9,2016-10,5,female,neutral,company
10,2016-11,16,female,neutral,company
11,2016-12,575,female,neutral,company
0,2016-01,78,male,positive,company
1,2016-02,3587,male,positive,company
2,2016-03,51,male,positive,company
3,2016-04,4526,male,positive,company
4,2016-05,8964,male,positive,company
5,2016-06,229,male,positive,company
6,2016-07,8544,male,positive,company
7,2016-08,8590,male,positive,company
8,2016-09,9048,male,positive,company
9,2016-10,55,male,positive,company
10,2016-11,347,male,positive,company
11,2016-12,9064,male,positive,company
0,2016-01,11,female,positive,company
1,2016-02,413,female,positive,company
2,2016-03,8,female,positive,company
3,2016-04,1256,female,positive,company
4,2016-05,1187,female,positive,company
5,2016-06,20,female,positive,company
6,2016-07,1291,female,positive,company
7,2016-08,898,female,positive,company
8,2016-09,1580,female,positive,company
9,2016-10,3,female,positive,company
10,2016-11,20,female,positive,company
11,2016-12,725,female,positive,company
0,2016-01,269,male,negative,business
1,2016-02,3129,male,negative,business
2,2016-03,43,male,negative,business
3,2016-04,3923,male,negative,business
4,2016-05,8873,male,negative,business
5,2016-06,134,male,negative,business
6,2016-07,8119,male,negative,business
7,2016-08,8763,male,negative,business
8,2016-09,10698,male,negative,business
9,2016-10,40,male,negative,business
10,2016-11,1084,male,negative,business
11,2016-12,8541,male,negative,business
0,2016-01,19,female,negative,business
1,2016-02,505,female,negative,business
2,2016-03,17,female,negative,business
3,2016-04,3608,female,negative,business
4,2016-05,1928,female,negative,business
5,2016-06,35,female,negative,business
6,2016-07,2095,female,negative,business
7,2016-08,1620,female,negative,business
8,2016-09,2467,female,negative,business
9,2016-10,15,female,negative,business
10,2016-11,37,female,negative,business
11,2016-12,2280,female,negative,business
0,2016-01,357,male,neutral,business
1,2016-02,5175,male,neutral,business
2,2016-03,100,male,neutral,business
3,2016-04,6573,male,neutral,business
4,2016-05,14922,male,neutral,business
5,2016-06,204,male,neutral,business
6,2016-07,13595,male,neutral,business
7,2016-08,14300,male,neutral,business
8,2016-09,17984,male,neutral,business
9,2016-10,67,male,neutral,business
10,2016-11,430,male,neutral,business
11,2016-12,13983,male,neutral,business
0,2016-01,20,female,neutral,business
1,2016-02,695,female,neutral,business
2,2016-03,12,female,neutral,business
3,2016-04,1305,female,neutral,business
4,2016-05,2190,female,neutral,business
5,2016-06,99,female,neutral,business
6,2016-07,2191,female,neutral,business
7,2016-08,2124,female,neutral,business
8,2016-09,2826,female,neutral,business
9,2016-10,8,female,neutral,business
10,2016-11,47,female,neutral,business
11,2016-12,2108,female,neutral,business
0,2016-01,211,male,positive,business
1,2016-02,6663,male,positive,business
2,2016-03,108,male,positive,business
3,2016-04,8056,male,positive,business
4,2016-05,18008,male,positive,business
5,2016-06,775,male,positive,business
6,2016-07,18907,male,positive,business
7,2016-08,16768,male,positive,business
8,2016-09,17773,male,positive,business
9,2016-10,93,male,positive,business
10,2016-11,869,male,positive,business
11,2016-12,16824,male,positive,business
0,2016-01,22,female,positive,business
1,2016-02,997,female,positive,business
2,2016-03,7,female,positive,business
3,2016-04,961,female,positive,business
4,2016-05,2785,female,positive,business
5,2016-06,49,female,positive,business
6,2016-07,3070,female,positive,business
7,2016-08,2272,female,positive,business
8,2016-09,2715,female,positive,business
9,2016-10,21,female,positive,business
10,2016-11,49,female,positive,business
11,2016-12,2431,female,positive,business
0,2017-01,135,male,negative,market
1,2017-02,2477,male,negative,market
2,2017-03,4859,male,negative,market
3,2017-04,5302,male,negative,market
4,2017-05,5069,male,negative,market
5,2017-06,5445,male,negative,market
6,2017-07,10078,male,negative,market
7,2017-08,10236,male,negative,market
8,2017-09,7277,male,negative,market
9,2017-10,9128,male,negative,market
10,2017-11,5720,male,negative,market
11,2017-12,5013,male,negative,market
0,2017-01,8,female,negative,market
1,2017-02,202,female,negative,market
2,2017-03,955,female,negative,market
3,2017-04,883,female,negative,market
4,2017-05,822,female,negative,market
5,2017-06,1319,female,negative,market
6,2017-07,1192,female,negative,market
7,2017-08,1761,female,negative,market
8,2017-09,1383,female,negative,market
9,2017-10,1758,female,negative,market
10,2017-11,1224,female,negative,market
11,2017-12,1109,female,negative,market
0,2017-01,111,male,neutral,market
1,2017-02,2260,male,neutral,market
2,2017-03,7406,male,neutral,market
3,2017-04,8898,male,neutral,market
4,2017-05,9217,male,neutral,market
5,2017-06,6685,male,neutral,market
6,2017-07,9922,male,neutral,market
7,2017-08,10842,male,neutral,market
8,2017-09,16711,male,neutral,market
9,2017-10,10733,male,neutral,market
10,2017-11,8944,male,neutral,market
11,2017-12,7757,male,neutral,market
0,2017-01,90,female,neutral,market
1,2017-02,396,female,neutral,market
2,2017-03,1097,female,neutral,market
3,2017-04,1760,female,neutral,market
4,2017-05,1835,female,neutral,market
5,2017-06,1278,female,neutral,market
6,2017-07,1401,female,neutral,market
7,2017-08,1612,female,neutral,market
8,2017-09,2075,female,neutral,market
9,2017-10,3018,female,neutral,market
10,2017-11,1635,female,neutral,market
11,2017-12,1537,female,neutral,market
0,2017-01,86,male,positive,market
1,2017-02,1409,male,positive,market
2,2017-03,43221,male,positive,market
3,2017-04,7680,male,positive,market
4,2017-05,6587,male,positive,market
5,2017-06,5964,male,positive,market
6,2017-07,6475,male,positive,market
7,2017-08,18530,male,positive,market
8,2017-09,7026,male,positive,market
9,2017-10,5843,male,positive,market
10,2017-11,7004,male,positive,market
11,2017-12,6871,male,positive,market
0,2017-01,5,female,positive,market
1,2017-02,281,female,positive,market
2,2017-03,904,female,positive,market
3,2017-04,934,female,positive,market
4,2017-05,1240,female,positive,market
5,2017-06,1181,female,positive,market
6,2017-07,1064,female,positive,market
7,2017-08,1350,female,positive,market
8,2017-09,1589,female,positive,market
9,2017-10,1371,female,positive,market
10,2017-11,1350,female,positive,market
11,2017-12,805,female,positive,market
0,2017-01,4,male,negative,banking
1,2017-02,309,male,negative,banking
2,2017-03,466,male,negative,banking
3,2017-04,273,male,negative,banking
4,2017-05,301,male,negative,banking
5,2017-06,184,male,negative,banking
6,2017-07,787,male,negative,banking
7,2017-08,714,male,negative,banking
8,2017-09,552,male,negative,banking
9,2017-10,320,male,negative,banking
10,2017-11,583,male,negative,banking
11,2017-12,409,male,negative,banking
0,2017-01,24,female,negative,banking
1,2017-02,9,female,negative,banking
2,2017-03,490,female,negative,banking
3,2017-04,126,female,negative,banking
4,2017-05,95,female,negative,banking
5,2017-06,358,female,negative,banking
6,2017-07,80,female,negative,banking
7,2017-08,113,female,negative,banking
8,2017-09,78,female,negative,banking
9,2017-10,44,female,negative,banking
10,2017-11,47,female,negative,banking
11,2017-12,42,female,negative,banking
0,2017-01,12,male,neutral,banking
1,2017-02,232,male,neutral,banking
2,2017-03,511,male,neutral,banking
3,2017-04,414,male,neutral,banking
4,2017-05,1440,male,neutral,banking
5,2017-06,617,male,neutral,banking
6,2017-07,664,male,neutral,banking
7,2017-08,872,male,neutral,banking
8,2017-09,665,male,neutral,banking
9,2017-10,907,male,neutral,banking
10,2017-11,747,male,neutral,banking
11,2017-12,459,male,neutral,banking
0,2017-02,18,female,neutral,banking
1,2017-03,239,female,neutral,banking
2,2017-04,117,female,neutral,banking
3,2017-05,245,female,neutral,banking
4,2017-06,102,female,neutral,banking
5,2017-07,40,female,neutral,banking
6,2017-08,83,female,neutral,banking
7,2017-09,65,female,neutral,banking
8,2017-10,92,female,neutral,banking
9,2017-11,174,female,neutral,banking
10,2017-12,159,female,neutral,banking
0,2017-01,3,male,positive,banking
1,2017-02,95,male,positive,banking
2,2017-03,337,male,positive,banking
3,2017-04,374,male,positive,banking
4,2017-05,369,male,positive,banking
5,2017-06,1595,male,positive,banking
6,2017-07,319,male,positive,banking
7,2017-08,11908,male,positive,banking
8,2017-09,443,male,positive,banking
9,2017-10,591,male,positive,banking
10,2017-11,601,male,positive,banking
11,2017-12,361,male,positive,banking
0,2017-02,11,female,positive,banking
1,2017-03,58,female,positive,banking
2,2017-04,67,female,positive,banking
3,2017-05,69,female,positive,banking
4,2017-06,108,female,positive,banking
5,2017-07,109,female,positive,banking
6,2017-08,73,female,positive,banking
7,2017-09,74,female,positive,banking
8,2017-10,51,female,positive,banking
9,2017-11,210,female,positive,banking
10,2017-12,43,female,positive,banking
0,2017-01,12,male,negative,investment
1,2017-02,721,male,negative,investment
2,2017-03,2061,male,negative,investment
3,2017-04,2329,male,negative,investment
4,2017-05,3197,male,negative,investment
5,2017-06,2531,male,negative,investment
6,2017-07,2214,male,negative,investment
7,2017-08,2958,male,negative,investment
8,2017-09,3123,male,negative,investment
9,2017-10,5246,male,negative,investment
10,2017-11,2308,male,negative,investment
11,2017-12,2203,male,negative,investment
0,2017-01,26,female,negative,investment
1,2017-02,68,female,negative,investment
2,2017-03,530,female,negative,investment
3,2017-04,745,female,negative,investment
4,2017-05,466,female,negative,investment
5,2017-06,465,female,negative,investment
6,2017-07,701,female,negative,investment
7,2017-08,846,female,negative,investment
8,2017-09,775,female,negative,investment
9,2017-10,496,female,negative,investment
10,2017-11,875,female,negative,investment
11,2017-12,542,female,negative,investment
0,2017-01,80,male,neutral,investment
1,2017-02,1035,male,neutral,investment
2,2017-03,3805,male,neutral,investment
3,2017-04,3722,male,neutral,investment
4,2017-05,3661,male,neutral,investment
5,2017-06,14915,male,neutral,investment
6,2017-07,4401,male,neutral,investment
7,2017-08,4016,male,neutral,investment
8,2017-09,3672,male,neutral,investment
9,2017-10,5773,male,neutral,investment
10,2017-11,7285,male,neutral,investment
11,2017-12,3351,male,neutral,investment
0,2017-01,3,female,neutral,investment
1,2017-02,169,female,neutral,investment
2,2017-03,435,female,neutral,investment
3,2017-04,608,female,neutral,investment
4,2017-05,804,female,neutral,investment
5,2017-06,604,female,neutral,investment
6,2017-07,726,female,neutral,investment
7,2017-08,702,female,neutral,investment
8,2017-09,819,female,neutral,investment
9,2017-10,611,female,neutral,investment
10,2017-11,781,female,neutral,investment
11,2017-12,533,female,neutral,investment
0,2017-01,30,male,positive,investment
1,2017-02,924,male,positive,investment
2,2017-03,2488,male,positive,investment
3,2017-04,2824,male,positive,investment
4,2017-05,3071,male,positive,investment
5,2017-06,2973,male,positive,investment
6,2017-07,2729,male,positive,investment
7,2017-08,3068,male,positive,investment
8,2017-09,3839,male,positive,investment
9,2017-10,3181,male,positive,investment
10,2017-11,4346,male,positive,investment
11,2017-12,2217,male,positive,investment
0,2017-01,6,female,positive,investment
1,2017-02,131,female,positive,investment
2,2017-03,437,female,positive,investment
3,2017-04,530,female,positive,investment
4,2017-05,433,female,positive,investment
5,2017-06,605,female,positive,investment
6,2017-07,363,female,positive,investment
7,2017-08,752,female,positive,investment
8,2017-09,377,female,positive,investment
9,2017-10,469,female,positive,investment
10,2017-11,280,female,positive,investment
11,2017-12,306,female,positive,investment
0,2017-01,3,male,negative,stock
1,2017-02,138,male,negative,stock
2,2017-03,405,male,negative,stock
3,2017-04,323,male,negative,stock
4,2017-05,334,male,negative,stock
5,2017-06,511,male,negative,stock
6,2017-07,490,male,negative,stock
7,2017-08,1084,male,negative,stock
8,2017-09,2304,male,negative,stock
9,2017-10,788,male,negative,stock
10,2017-11,447,male,negative,stock
11,2017-12,577,male,negative,stock
0,2017-02,15,female,negative,stock
1,2017-03,182,female,negative,stock
2,2017-04,148,female,negative,stock
3,2017-05,162,female,negative,stock
4,2017-06,154,female,negative,stock
5,2017-07,43,female,negative,stock
6,2017-08,263,female,negative,stock
7,2017-09,105,female,negative,stock
8,2017-10,409,female,negative,stock
9,2017-11,371,female,negative,stock
10,2017-12,146,female,negative,stock
0,2017-01,14,male,neutral,stock
1,2017-02,308,male,neutral,stock
2,2017-03,929,male,neutral,stock
3,2017-04,649,male,neutral,stock
4,2017-05,664,male,neutral,stock
5,2017-06,1331,male,neutral,stock
6,2017-07,1307,male,neutral,stock
7,2017-08,1781,male,neutral,stock
8,2017-09,1336,male,neutral,stock
9,2017-10,1643,male,neutral,stock
10,2017-11,1038,male,neutral,stock
11,2017-12,499,male,neutral,stock
0,2017-02,59,female,neutral,stock
1,2017-03,153,female,neutral,stock
2,2017-04,222,female,neutral,stock
3,2017-05,199,female,neutral,stock
4,2017-06,250,female,neutral,stock
5,2017-07,221,female,neutral,stock
6,2017-08,182,female,neutral,stock
7,2017-09,367,female,neutral,stock
8,2017-10,284,female,neutral,stock
9,2017-11,144,female,neutral,stock
10,2017-12,223,female,neutral,stock
0,2017-01,2,male,positive,stock
1,2017-02,158,male,positive,stock
2,2017-03,743,male,positive,stock
3,2017-04,634,male,positive,stock
4,2017-05,659,male,positive,stock
5,2017-06,609,male,positive,stock
6,2017-07,826,male,positive,stock
7,2017-08,1422,male,positive,stock
8,2017-09,1179,male,positive,stock
9,2017-10,655,male,positive,stock
10,2017-11,388,male,positive,stock
11,2017-12,542,male,positive,stock
0,2017-02,28,female,positive,stock
1,2017-03,78,female,positive,stock
2,2017-04,139,female,positive,stock
3,2017-05,61,female,positive,stock
4,2017-06,101,female,positive,stock
5,2017-07,75,female,positive,stock
6,2017-08,177,female,positive,stock
7,2017-09,177,female,positive,stock
8,2017-10,92,female,positive,stock
9,2017-11,83,female,positive,stock
10,2017-12,87,female,positive,stock
0,2017-01,64,male,negative,management
1,2017-02,443,male,negative,management
2,2017-03,2197,male,negative,management
3,2017-04,1666,male,negative,management
4,2017-05,1877,male,negative,management
5,2017-06,1751,male,negative,management
6,2017-07,2318,male,negative,management
7,2017-08,5130,male,negative,management
8,2017-09,2527,male,negative,management
9,2017-10,2278,male,negative,management
10,2017-11,1545,male,negative,management
11,2017-12,2964,male,negative,management
0,2017-01,68,female,negative,management
1,2017-02,80,female,negative,management
2,2017-03,303,female,negative,management
3,2017-04,365,female,negative,management
4,2017-05,510,female,negative,management
5,2017-06,229,female,negative,management
6,2017-07,267,female,negative,management
7,2017-08,329,female,negative,management
8,2017-09,562,female,negative,management
9,2017-10,467,female,negative,management
10,2017-11,554,female,negative,management
11,2017-12,517,female,negative,management
0,2017-01,96,male,neutral,management
1,2017-02,798,male,neutral,management
2,2017-03,3312,male,neutral,management
3,2017-04,2697,male,neutral,management
4,2017-05,3981,male,neutral,management
5,2017-06,3966,male,neutral,management
6,2017-07,4480,male,neutral,management
7,2017-08,3658,male,neutral,management
8,2017-09,3319,male,neutral,management
9,2017-10,4896,male,neutral,management
10,2017-11,3145,male,neutral,management
11,2017-12,3171,male,neutral,management
0,2017-01,4,female,neutral,management
1,2017-02,125,female,neutral,management
2,2017-03,379,female,neutral,management
3,2017-04,416,female,neutral,management
4,2017-05,386,female,neutral,management
5,2017-06,22697,female,neutral,management
6,2017-07,543,female,neutral,management
7,2017-08,488,female,neutral,management
8,2017-09,867,female,neutral,management
9,2017-10,558,female,neutral,management
10,2017-11,690,female,neutral,management
11,2017-12,660,female,neutral,management
0,2017-01,62,male,positive,management
1,2017-02,590,male,positive,management
2,2017-03,1589,male,positive,management
3,2017-04,2755,male,positive,management
4,2017-05,2571,male,positive,management
5,2017-06,2018,male,positive,management
6,2017-07,2702,male,positive,management
7,2017-08,2140,male,positive,management
8,2017-09,2164,male,positive,management
9,2017-10,2603,male,positive,management
10,2017-11,1937,male,positive,management
11,2017-12,2615,male,positive,management
0,2017-01,17,female,positive,management
1,2017-02,157,female,positive,management
2,2017-03,375,female,positive,management
3,2017-04,296,female,positive,management
4,2017-05,256,female,positive,management
5,2017-06,308,female,positive,management
6,2017-07,443,female,positive,management
7,2017-08,294,female,positive,management
8,2017-09,382,female,positive,management
9,2017-10,686,female,positive,management
10,2017-11,368,female,positive,management
11,2017-12,885,female,positive,management
0,2017-01,57,male,negative,company
1,2017-02,1204,male,negative,company
2,2017-03,3494,male,negative,company
3,2017-04,4208,male,negative,company
4,2017-05,3434,male,negative,company
5,2017-06,3760,male,negative,company
6,2017-07,3594,male,negative,company
7,2017-08,5863,male,negative,company
8,2017-09,3378,male,negative,company
9,2017-10,4543,male,negative,company
10,2017-11,5068,male,negative,company
11,2017-12,4000,male,negative,company
0,2017-01,11,female,negative,company
1,2017-02,164,female,negative,company
2,2017-03,973,female,negative,company
3,2017-04,902,female,negative,company
4,2017-05,661,female,negative,company
5,2017-06,765,female,negative,company
6,2017-07,1641,female,negative,company
7,2017-08,704,female,negative,company
8,2017-09,1102,female,negative,company
9,2017-10,1606,female,negative,company
10,2017-11,850,female,negative,company
11,2017-12,443,female,negative,company
0,2017-01,301,male,neutral,company
1,2017-02,1462,male,neutral,company
2,2017-03,5818,male,neutral,company
3,2017-04,5970,male,neutral,company
4,2017-05,6775,male,neutral,company
5,2017-06,18740,male,neutral,company
6,2017-07,6020,male,neutral,company
7,2017-08,8346,male,neutral,company
8,2017-09,6158,male,neutral,company
9,2017-10,8615,male,neutral,company
10,2017-11,6380,male,neutral,company
11,2017-12,7599,male,neutral,company
0,2017-01,10,female,neutral,company
1,2017-02,268,female,neutral,company
2,2017-03,1223,female,neutral,company
3,2017-04,1562,female,neutral,company
4,2017-05,1049,female,neutral,company
5,2017-06,12248,female,neutral,company
6,2017-07,936,female,neutral,company
7,2017-08,1906,female,neutral,company
8,2017-09,1614,female,neutral,company
9,2017-10,1796,female,neutral,company
10,2017-11,1483,female,neutral,company
11,2017-12,1189,female,neutral,company
0,2017-01,53,male,positive,company
1,2017-02,1190,male,positive,company
2,2017-03,3681,male,positive,company
3,2017-04,4050,male,positive,company
4,2017-05,5586,male,positive,company
5,2017-06,4916,male,positive,company
6,2017-07,4502,male,positive,company
7,2017-08,5242,male,positive,company
8,2017-09,4973,male,positive,company
9,2017-10,5004,male,positive,company
10,2017-11,4908,male,positive,company
11,2017-12,4190,male,positive,company
0,2017-01,38,female,positive,company
1,2017-02,251,female,positive,company
2,2017-03,594,female,positive,company
3,2017-04,639,female,positive,company
4,2017-05,918,female,positive,company
5,2017-06,683,female,positive,company
6,2017-07,1050,female,positive,company
7,2017-08,917,female,positive,company
8,2017-09,1382,female,positive,company
9,2017-10,1184,female,positive,company
10,2017-11,757,female,positive,company
11,2017-12,617,female,positive,company
0,2017-01,148,male,negative,business
1,2017-02,3212,male,negative,business
2,2017-03,7746,male,negative,business
3,2017-04,7650,male,negative,business
4,2017-05,6605,male,negative,business
5,2017-06,8859,male,negative,business
6,2017-07,10653,male,negative,business
7,2017-08,12522,male,negative,business
8,2017-09,10419,male,negative,business
9,2017-10,9571,male,negative,business
10,2017-11,9903,male,negative,business
11,2017-12,9335,male,negative,business
0,2017-01,66,female,negative,business
1,2017-02,622,female,negative,business
2,2017-03,1023,female,negative,business
3,2017-04,1269,female,negative,business
4,2017-05,1836,female,negative,business
5,2017-06,2267,female,negative,business
6,2017-07,2213,female,negative,business
7,2017-08,1474,female,negative,business
8,2017-09,2501,female,negative,business
9,2017-10,2912,female,negative,business
10,2017-11,1751,female,negative,business
11,2017-12,2162,female,negative,business
0,2017-01,179,male,neutral,business
1,2017-02,3497,male,neutral,business
2,2017-03,13252,male,neutral,business
3,2017-04,14577,male,neutral,business
4,2017-05,14198,male,neutral,business
5,2017-06,13694,male,neutral,business
6,2017-07,15030,male,neutral,business
7,2017-08,19506,male,neutral,business
8,2017-09,17629,male,neutral,business
9,2017-10,17993,male,neutral,business
10,2017-11,18013,male,neutral,business
11,2017-12,12762,male,neutral,business
0,2017-01,31,female,neutral,business
1,2017-02,615,female,neutral,business
2,2017-03,2144,female,neutral,business
3,2017-04,2783,female,neutral,business
4,2017-05,2751,female,neutral,business
5,2017-06,14053,female,neutral,business
6,2017-07,3914,female,neutral,business
7,2017-08,2758,female,neutral,business
8,2017-09,4775,female,neutral,business
9,2017-10,2566,female,neutral,business
10,2017-11,2546,female,neutral,business
11,2017-12,2614,female,neutral,business
0,2017-01,269,male,positive,business
1,2017-02,2311,male,positive,business
2,2017-03,8560,male,positive,business
3,2017-04,9903,male,positive,business
4,2017-05,11258,male,positive,business
5,2017-06,9075,male,positive,business
6,2017-07,9799,male,positive,business
7,2017-08,10363,male,positive,business
8,2017-09,12904,male,positive,business
9,2017-10,11140,male,positive,business
10,2017-11,11718,male,positive,business
11,2017-12,9277,male,positive,business
0,2017-01,21,female,positive,business
1,2017-02,699,female,positive,business
2,2017-03,1417,female,positive,business
3,2017-04,2053,female,positive,business
4,2017-05,2728,female,positive,business
5,2017-06,1950,female,positive,business
6,2017-07,1472,female,positive,business
7,2017-08,1933,female,positive,business
8,2017-09,2379,female,positive,business
9,2017-10,1669,female,positive,business
10,2017-11,1950,female,positive,business
11,2017-12,1798,female,positive,business
0,2018-01,6582,male,negative,market
1,2018-02,6826,male,negative,market
2,2018-03,8553,male,negative,market
3,2018-04,5233,male,negative,market
4,2018-05,5897,male,negative,market
5,2018-06,7878,male,negative,market
6,2018-07,4349,male,negative,market
7,2018-08,5591,male,negative,market
8,2018-09,4800,male,negative,market
9,2018-10,5007,male,negative,market
10,2018-11,5347,male,negative,market
11,2018-12,4716,male,negative,market
0,2018-01,1303,female,negative,market
1,2018-02,1546,female,negative,market
2,2018-03,1489,female,negative,market
3,2018-04,735,female,negative,market
4,2018-05,478,female,negative,market
5,2018-06,689,female,negative,market
6,2018-07,577,female,negative,market
7,2018-08,550,female,negative,market
8,2018-09,643,female,negative,market
9,2018-10,752,female,negative,market
10,2018-11,1835,female,negative,market
11,2018-12,818,female,negative,market
0,2018-01,15286,male,neutral,market
1,2018-02,14900,male,neutral,market
2,2018-03,12549,male,neutral,market
3,2018-04,11771,male,neutral,market
4,2018-05,10924,male,neutral,market
5,2018-06,11150,male,neutral,market
6,2018-07,8314,male,neutral,market
7,2018-08,7403,male,neutral,market
8,2018-09,8746,male,neutral,market
9,2018-10,11605,male,neutral,market
10,2018-11,11286,male,neutral,market
11,2018-12,8244,male,neutral,market
0,2018-01,2569,female,neutral,market
1,2018-02,2095,female,neutral,market
2,2018-03,1942,female,neutral,market
3,2018-04,1603,female,neutral,market
4,2018-05,1261,female,neutral,market
5,2018-06,1166,female,neutral,market
6,2018-07,2013,female,neutral,market
7,2018-08,745,female,neutral,market
8,2018-09,1382,female,neutral,market
9,2018-10,1699,female,neutral,market
10,2018-11,1936,female,neutral,market
11,2018-12,1308,female,neutral,market
0,2018-01,14849,male,positive,market
1,2018-02,13043,male,positive,market
2,2018-03,11865,male,positive,market
3,2018-04,11069,male,positive,market
4,2018-05,10285,male,positive,market
5,2018-06,9501,male,positive,market
6,2018-07,10093,male,positive,market
7,2018-08,10030,male,positive,market
8,2018-09,9357,male,positive,market
9,2018-10,9741,male,positive,market
10,2018-11,9441,male,positive,market
11,2018-12,7572,male,positive,market
0,2018-01,1420,female,positive,market
1,2018-02,1361,female,positive,market
2,2018-03,1229,female,positive,market
3,2018-04,834,female,positive,market
4,2018-05,1364,female,positive,market
5,2018-06,1086,female,positive,market
6,2018-07,1085,female,positive,market
7,2018-08,924,female,positive,market
8,2018-09,1240,female,positive,market
9,2018-10,1817,female,positive,market
10,2018-11,1332,female,positive,market
11,2018-12,889,female,positive,market
0,2018-01,396,male,negative,banking
1,2018-02,653,male,negative,banking
2,2018-03,590,male,negative,banking
3,2018-04,871,male,negative,banking
4,2018-05,619,male,negative,banking
5,2018-06,997,male,negative,banking
6,2018-07,575,male,negative,banking
7,2018-08,443,male,negative,banking
8,2018-09,1027,male,negative,banking
9,2018-10,420,male,negative,banking
10,2018-11,329,male,negative,banking
11,2018-12,306,male,negative,banking
0,2018-01,73,female,negative,banking
1,2018-02,59,female,negative,banking
2,2018-03,35,female,negative,banking
3,2018-04,32,female,negative,banking
4,2018-05,70,female,negative,banking
5,2018-06,39,female,negative,banking
6,2018-07,22,female,negative,banking
7,2018-08,42,female,negative,banking
8,2018-09,246,female,negative,banking
9,2018-10,234,female,negative,banking
10,2018-11,96,female,negative,banking
11,2018-12,12,female,negative,banking
0,2018-01,846,male,neutral,banking
1,2018-02,876,male,neutral,banking
2,2018-03,874,male,neutral,banking
3,2018-04,705,male,neutral,banking
4,2018-05,1540,male,neutral,banking
5,2018-06,607,male,neutral,banking
6,2018-07,417,male,neutral,banking
7,2018-08,528,male,neutral,banking
8,2018-09,711,male,neutral,banking
9,2018-10,1075,male,neutral,banking
10,2018-11,712,male,neutral,banking
11,2018-12,754,male,neutral,banking
0,2018-01,173,female,neutral,banking
1,2018-02,109,female,neutral,banking
2,2018-03,92,female,neutral,banking
3,2018-04,58,female,neutral,banking
4,2018-05,62,female,neutral,banking
5,2018-06,118,female,neutral,banking
6,2018-07,36,female,neutral,banking
7,2018-08,52,female,neutral,banking
8,2018-09,146,female,neutral,banking
9,2018-10,99,female,neutral,banking
10,2018-11,50,female,neutral,banking
11,2018-12,48,female,neutral,banking
0,2018-01,636,male,positive,banking
1,2018-02,719,male,positive,banking
2,2018-03,732,male,positive,banking
3,2018-04,625,male,positive,banking
4,2018-05,888,male,positive,banking
5,2018-06,604,male,positive,banking
6,2018-07,642,male,positive,banking
7,2018-08,469,male,positive,banking
8,2018-09,882,male,positive,banking
9,2018-10,742,male,positive,banking
10,2018-11,575,male,positive,banking
11,2018-12,606,male,positive,banking
0,2018-01,75,female,positive,banking
1,2018-02,78,female,positive,banking
2,2018-03,73,female,positive,banking
3,2018-04,112,female,positive,banking
4,2018-05,69,female,positive,banking
5,2018-06,32,female,positive,banking
