,date,numOccurrences,gender,sentiment,topic
5,2018-06,432,female,negative,travel
6,2018-07,370,female,negative,travel
7,2018-08,229,female,negative,travel
8,2018-09,449,female,negative,travel
9,2018-10,404,female,negative,travel
10,2018-11,380,female,negative,travel
11,2018-12,242,female,negative,travel
0,2018-01,3512,male,neutral,travel
1,2018-02,4494,male,neutral,travel
2,2018-03,5100,male,neutral,travel
3,2018-04,3379,male,neutral,travel
4,2018-05,3060,male,neutral,travel
5,2018-06,2800,male,neutral,travel
6,2018-07,2246,male,neutral,travel
7,2018-08,2098,male,neutral,travel
8,2018-09,2940,male,neutral,travel
9,2018-10,2565,male,neutral,travel
10,2018-11,3671,male,neutral,travel
11,2018-12,2822,male,neutral,travel
0,2018-01,1111,female,neutral,travel
1,2018-02,687,female,neutral,travel
2,2018-03,8597,female,neutral,travel
3,2018-04,706,female,neutral,travel
4,2018-05,675,female,neutral,travel
5,2018-06,407,female,neutral,travel
6,2018-07,470,female,neutral,travel
7,2018-08,728,female,neutral,travel
8,2018-09,708,female,neutral,travel
9,2018-10,480,female,neutral,travel
10,2018-11,760,female,neutral,travel
11,2018-12,353,female,neutral,travel
0,2018-01,2552,male,positive,travel
1,2018-02,2798,male,positive,travel
2,2018-03,2839,male,positive,travel
3,2018-04,3004,male,positive,travel
4,2018-05,2849,male,positive,travel
5,2018-06,2948,male,positive,travel
6,2018-07,2340,male,positive,travel
7,2018-08,1971,male,positive,travel
8,2018-09,2893,male,positive,travel
9,2018-10,2794,male,positive,travel
10,2018-11,2285,male,positive,travel
11,2018-12,2590,male,positive,travel
0,2018-01,516,female,positive,travel
1,2018-02,567,female,positive,travel
2,2018-03,1054,female,positive,travel
3,2018-04,632,female,positive,travel
4,2018-05,609,female,positive,travel
5,2018-06,452,female,positive,travel
6,2018-07,516,female,positive,travel
7,2018-08,638,female,positive,travel
8,2018-09,736,female,positive,travel
9,2018-10,901,female,positive,travel
10,2018-11,461,female,positive,travel
11,2018-12,264,female,positive,travel
0,2018-01,213,male,negative,shopping
1,2018-02,216,male,negative,shopping
2,2018-03,781,male,negative,shopping
3,2018-04,330,male,negative,shopping
4,2018-05,215,male,negative,shopping
5,2018-06,347,male,negative,shopping
6,2018-07,262,male,negative,shopping
7,2018-08,232,male,negative,shopping
8,2018-09,364,male,negative,shopping
9,2018-10,182,male,negative,shopping
10,2018-11,499,male,negative,shopping
11,2018-12,290,male,negative,shopping
0,2018-01,66,female,negative,shopping
1,2018-02,79,female,negative,shopping
2,2018-03,151,female,negative,shopping
3,2018-04,131,female,negative,shopping
4,2018-05,60,female,negative,shopping
5,2018-06,62,female,negative,shopping
6,2018-07,183,female,negative,shopping
7,2018-08,174,female,negative,shopping
8,2018-09,90,female,negative,shopping
9,2018-10,37,female,negative,shopping
10,2018-11,100,female,negative,shopping
11,2018-12,79,female,negative,shopping
0,2018-01,833,male,neutral,shopping
1,2018-02,338,male,neutral,shopping
2,2018-03,742,male,neutral,shopping
3,2018-04,629,male,neutral,shopping
4,2018-05,473,male,neutral,shopping
5,2018-06,762,male,neutral,shopping
6,2018-07,538,male,neutral,shopping
7,2018-08,289,male,neutral,shopping
8,2018-09,383,male,neutral,shopping
9,2018-10,362,male,neutral,shopping
10,2018-11,821,male,neutral,shopping
11,2018-12,566,male,neutral,shopping
0,2018-01,180,female,neutral,shopping
1,2018-02,305,female,neutral,shopping
2,2018-03,123,female,neutral,shopping
3,2018-04,113,female,neutral,shopping
4,2018-05,176,female,neutral,shopping
5,2018-06,108,female,neutral,shopping
6,2018-07,326,female,neutral,shopping
7,2018-08,207,female,neutral,shopping
8,2018-09,161,female,neutral,shopping
9,2018-10,165,female,neutral,shopping
10,2018-11,318,female,neutral,shopping
11,2018-12,206,female,neutral,shopping
0,2018-01,980,male,positive,shopping
1,2018-02,740,male,positive,shopping
2,2018-03,1057,male,positive,shopping
3,2018-04,719,male,positive,shopping
4,2018-05,791,male,positive,shopping
5,2018-06,810,male,positive,shopping
6,2018-07,676,male,positive,shopping
7,2018-08,632,male,positive,shopping
8,2018-09,572,male,positive,shopping
9,2018-10,719,male,positive,shopping
10,2018-11,1202,male,positive,shopping
11,2018-12,818,male,positive,shopping
0,2018-01,158,female,positive,shopping
1,2018-02,147,female,positive,shopping
2,2018-03,231,female,positive,shopping
3,2018-04,279,female,positive,shopping
4,2018-05,124,female,positive,shopping
5,2018-06,242,female,positive,shopping
6,2018-07,84,female,positive,shopping
7,2018-08,151,female,positive,shopping
8,2018-09,221,female,positive,shopping
9,2018-10,140,female,positive,shopping
10,2018-11,222,female,positive,shopping
11,2018-12,299,female,positive,shopping
0,2019-01,65,male,negative,pets
1,2019-02,64,male,negative,pets
2,2019-03,64,male,negative,pets
3,2019-04,58,male,negative,pets
4,2019-05,62,male,negative,pets
5,2019-06,150,male,negative,pets
6,2019-07,76,male,negative,pets
7,2019-08,100,male,negative,pets
8,2019-09,83,male,negative,pets
9,2019-10,80,male,negative,pets
10,2019-11,40,male,negative,pets
11,2019-12,86,male,negative,pets
0,2019-01,51,female,negative,pets
1,2019-02,19,female,negative,pets
2,2019-03,75,female,negative,pets
3,2019-04,251,female,negative,pets
4,2019-05,43,female,negative,pets
5,2019-06,24,female,negative,pets
6,2019-07,25,female,negative,pets
7,2019-08,17,female,negative,pets
8,2019-09,54,female,negative,pets
9,2019-10,30,female,negative,pets
10,2019-11,28,female,negative,pets
11,2019-12,74,female,negative,pets
0,2019-01,121,male,neutral,pets
1,2019-02,78,male,neutral,pets
2,2019-03,121,male,neutral,pets
3,2019-04,166,male,neutral,pets
4,2019-05,81,male,neutral,pets
5,2019-06,160,male,neutral,pets
6,2019-07,126,male,neutral,pets
7,2019-08,84,male,neutral,pets
8,2019-09,86,male,neutral,pets
9,2019-10,58,male,neutral,pets
10,2019-11,57,male,neutral,pets
11,2019-12,155,male,neutral,pets
0,2019-01,24,female,neutral,pets
1,2019-02,26,female,neutral,pets
2,2019-03,31,female,neutral,pets
3,2019-04,18,female,neutral,pets
4,2019-05,82,female,neutral,pets
5,2019-06,176,female,neutral,pets
6,2019-07,38,female,neutral,pets
7,2019-08,67,female,neutral,pets
8,2019-09,31,female,neutral,pets
9,2019-10,48,female,neutral,pets
10,2019-11,25,female,neutral,pets
11,2019-12,58,female,neutral,pets
0,2019-01,154,male,positive,pets
1,2019-02,65,male,positive,pets
2,2019-03,73,male,positive,pets
3,2019-04,183,male,positive,pets
4,2019-05,230,male,positive,pets
5,2019-06,111,male,positive,pets
6,2019-07,89,male,positive,pets
7,2019-08,203,male,positive,pets
8,2019-09,79,male,positive,pets
9,2019-10,241,male,positive,pets
10,2019-11,94,male,positive,pets
11,2019-12,85,male,positive,pets
0,2019-01,54,female,positive,pets
1,2019-02,138,female,positive,pets
2,2019-03,97,female,positive,pets
3,2019-04,74,female,positive,pets
4,2019-05,59,female,positive,pets
5,2019-06,68,female,positive,pets
6,2019-07,40,female,positive,pets
7,2019-08,59,female,positive,pets
8,2019-09,73,female,positive,pets
9,2019-10,38,female,positive,pets
10,2019-11,50,female,positive,pets
11,2019-12,50,female,positive,pets
0,2019-01,234,male,negative,fashion
1,2019-02,474,male,negative,fashion
2,2019-03,942,male,negative,fashion
3,2019-04,556,male,negative,fashion
4,2019-05,626,male,negative,fashion
5,2019-06,340,male,negative,fashion
6,2019-07,586,male,negative,fashion
7,2019-08,494,male,negative,fashion
8,2019-09,308,male,negative,fashion
9,2019-10,449,male,negative,fashion
10,2019-11,296,male,negative,fashion
11,2019-12,292,male,negative,fashion
0,2019-01,140,female,negative,fashion
1,2019-02,749,female,negative,fashion
2,2019-03,289,female,negative,fashion
3,2019-04,99,female,negative,fashion
4,2019-05,117,female,negative,fashion
5,2019-06,251,female,negative,fashion
6,2019-07,47,female,negative,fashion
7,2019-08,125,female,negative,fashion
8,2019-09,222,female,negative,fashion
9,2019-10,97,female,negative,fashion
10,2019-11,104,female,negative,fashion
11,2019-12,134,female,negative,fashion
0,2019-01,614,male,neutral,fashion
1,2019-02,1652,male,neutral,fashion
2,2019-03,1001,male,neutral,fashion
3,2019-04,1078,male,neutral,fashion
4,2019-05,1089,male,neutral,fashion
5,2019-06,825,male,neutral,fashion
6,2019-07,629,male,neutral,fashion
7,2019-08,681,male,neutral,fashion
8,2019-09,721,male,neutral,fashion
9,2019-10,1137,male,neutral,fashion
10,2019-11,959,male,neutral,fashion
11,2019-12,588,male,neutral,fashion
0,2019-01,318,female,neutral,fashion
1,2019-02,876,female,neutral,fashion
2,2019-03,207,female,neutral,fashion
3,2019-04,241,female,neutral,fashion
4,2019-05,310,female,neutral,fashion
5,2019-06,362,female,neutral,fashion
6,2019-07,249,female,neutral,fashion
7,2019-08,222,female,neutral,fashion
8,2019-09,577,female,neutral,fashion
9,2019-10,313,female,neutral,fashion
10,2019-11,309,female,neutral,fashion
11,2019-12,182,female,neutral,fashion
0,2019-01,859,male,positive,fashion
1,2019-02,1212,male,positive,fashion
2,2019-03,976,male,positive,fashion
3,2019-04,718,male,positive,fashion
4,2019-05,1238,male,positive,fashion
5,2019-06,710,male,positive,fashion
6,2019-07,548,male,positive,fashion
7,2019-08,595,male,positive,fashion
8,2019-09,1138,male,positive,fashion
9,2019-10,1295,male,positive,fashion
10,2019-11,944,male,positive,fashion
11,2019-12,635,male,positive,fashion
0,2019-01,491,female,positive,fashion
1,2019-02,803,female,positive,fashion
2,2019-03,465,female,positive,fashion
3,2019-04,307,female,positive,fashion
4,2019-05,538,female,positive,fashion
5,2019-06,548,female,positive,fashion
6,2019-07,325,female,positive,fashion
7,2019-08,461,female,positive,fashion
8,2019-09,1056,female,positive,fashion
9,2019-10,604,female,positive,fashion
10,2019-11,448,female,positive,fashion
11,2019-12,305,female,positive,fashion
0,2019-01,200,male,negative,clothes
1,2019-02,298,male,negative,clothes
2,2019-03,234,male,negative,clothes
3,2019-04,276,male,negative,clothes
4,2019-05,364,male,negative,clothes
5,2019-06,427,male,negative,clothes
6,2019-07,199,male,negative,clothes
7,2019-08,628,male,negative,clothes
8,2019-09,795,male,negative,clothes
9,2019-10,546,male,negative,clothes
10,2019-11,309,male,negative,clothes
11,2019-12,738,male,negative,clothes
0,2019-01,152,female,negative,clothes
1,2019-02,296,female,negative,clothes
2,2019-03,126,female,negative,clothes
3,2019-04,178,female,negative,clothes
4,2019-05,309,female,negative,clothes
5,2019-06,312,female,negative,clothes
6,2019-07,93,female,negative,clothes
7,2019-08,160,female,negative,clothes
8,2019-09,170,female,negative,clothes
9,2019-10,182,female,negative,clothes
10,2019-11,271,female,negative,clothes
11,2019-12,204,female,negative,clothes
0,2019-01,413,male,neutral,clothes
1,2019-02,528,male,neutral,clothes
2,2019-03,401,male,neutral,clothes
3,2019-04,406,male,neutral,clothes
4,2019-05,889,male,neutral,clothes
5,2019-06,507,male,neutral,clothes
6,2019-07,270,male,neutral,clothes
7,2019-08,539,male,neutral,clothes
8,2019-09,490,male,neutral,clothes
9,2019-10,394,male,neutral,clothes
10,2019-11,408,male,neutral,clothes
11,2019-12,963,male,neutral,clothes
0,2019-01,372,female,neutral,clothes
1,2019-02,313,female,neutral,clothes
2,2019-03,332,female,neutral,clothes
3,2019-04,275,female,neutral,clothes
4,2019-05,364,female,neutral,clothes
5,2019-06,248,female,neutral,clothes
6,2019-07,184,female,neutral,clothes
7,2019-08,217,female,neutral,clothes
8,2019-09,412,female,neutral,clothes
9,2019-10,206,female,neutral,clothes
10,2019-11,201,female,neutral,clothes
11,2019-12,245,female,neutral,clothes
0,2019-01,185,male,positive,clothes
1,2019-02,362,male,positive,clothes
2,2019-03,155,male,positive,clothes
3,2019-04,179,male,positive,clothes
4,2019-05,307,male,positive,clothes
5,2019-06,230,male,positive,clothes
6,2019-07,198,male,positive,clothes
7,2019-08,124,male,positive,clothes
8,2019-09,344,male,positive,clothes
9,2019-10,199,male,positive,clothes
10,2019-11,172,male,positive,clothes
11,2019-12,302,male,positive,clothes
0,2019-01,462,female,positive,clothes
1,2019-02,360,female,positive,clothes
2,2019-03,193,female,positive,clothes
3,2019-04,133,female,positive,clothes
4,2019-05,275,female,positive,clothes
5,2019-06,305,female,positive,clothes
6,2019-07,156,female,positive,clothes
7,2019-08,214,female,positive,clothes
8,2019-09,271,female,positive,clothes
9,2019-10,214,female,positive,clothes
10,2019-11,173,female,positive,clothes
11,2019-12,145,female,positive,clothes
0,2019-01,3585,male,negative,food
1,2019-02,2867,male,negative,food
2,2019-03,2760,male,negative,food
3,2019-04,1947,male,negative,food
4,2019-05,3990,male,negative,food
5,2019-06,2638,male,negative,food
6,2019-07,2175,male,negative,food
7,2019-08,2167,male,negative,food
8,2019-09,2985,male,negative,food
9,2019-10,2254,male,negative,food
10,2019-11,2109,male,negative,food
11,2019-12,1714,male,negative,food
0,2019-01,1546,female,negative,food
1,2019-02,720,female,negative,food
2,2019-03,818,female,negative,food
3,2019-04,945,female,negative,food
4,2019-05,1032,female,negative,food
5,2019-06,1708,female,negative,food
6,2019-07,977,female,negative,food
7,2019-08,849,female,negative,food
8,2019-09,802,female,negative,food
9,2019-10,804,female,negative,food
10,2019-11,617,female,negative,food
11,2019-12,736,female,negative,food
0,2019-01,4180,male,neutral,food
1,2019-02,3365,male,neutral,food
2,2019-03,3026,male,neutral,food
3,2019-04,3198,male,neutral,food
4,2019-05,3956,male,neutral,food
5,2019-06,4090,male,neutral,food
6,2019-07,2647,male,neutral,food
7,2019-08,5064,male,neutral,food
8,2019-09,3248,male,neutral,food
9,2019-10,3737,male,neutral,food
10,2019-11,3014,male,neutral,food
11,2019-12,2272,male,neutral,food
0,2019-01,961,female,neutral,food
1,2019-02,977,female,neutral,food
2,2019-03,805,female,neutral,food
3,2019-04,923,female,neutral,food
4,2019-05,1124,female,neutral,food
5,2019-06,1264,female,neutral,food
6,2019-07,711,female,neutral,food
7,2019-08,998,female,neutral,food
8,2019-09,869,female,neutral,food
9,2019-10,1061,female,neutral,food
10,2019-11,957,female,neutral,food
11,2019-12,752,female,neutral,food
0,2019-01,3707,male,positive,food
1,2019-02,3388,male,positive,food
2,2019-03,2934,male,positive,food
3,2019-04,2299,male,positive,food
4,2019-05,4214,male,positive,food
5,2019-06,3469,male,positive,food
6,2019-07,2263,male,positive,food
7,2019-08,2980,male,positive,food
8,2019-09,3181,male,positive,food
9,2019-10,3228,male,positive,food
10,2019-11,3809,male,positive,food
11,2019-12,2550,male,positive,food
0,2019-01,1042,female,positive,food
1,2019-02,875,female,positive,food
2,2019-03,790,female,positive,food
3,2019-04,839,female,positive,food
4,2019-05,1249,female,positive,food
5,2019-06,1304,female,positive,food
6,2019-07,893,female,positive,food
7,2019-08,860,female,positive,food
8,2019-09,1113,female,positive,food
9,2019-10,1133,female,positive,food
10,2019-11,1140,female,positive,food
11,2019-12,1097,female,positive,food
0,2019-01,1461,male,negative,travel
1,2019-02,1317,male,negative,travel
2,2019-03,1083,male,negative,travel
3,2019-04,738,male,negative,travel
4,2019-05,930,male,negative,travel
5,2019-06,925,male,negative,travel
6,2019-07,699,male,negative,travel
7,2019-08,635,male,negative,travel
8,2019-09,1838,male,negative,travel
9,2019-10,1220,male,negative,travel
10,2019-11,829,male,negative,travel
11,2019-12,773,male,negative,travel
0,2019-01,451,female,negative,travel
1,2019-02,258,female,negative,travel
2,2019-03,273,female,negative,travel
3,2019-04,568,female,negative,travel
4,2019-05,532,female,negative,travel
5,2019-06,227,female,negative,travel
6,2019-07,336,female,negative,travel
7,2019-08,196,female,negative,travel
8,2019-09,228,female,negative,travel
9,2019-10,131,female,negative,travel
10,2019-11,294,female,negative,travel
11,2019-12,246,female,negative,travel
0,2019-01,2564,male,neutral,travel
1,2019-02,1843,male,neutral,travel
2,2019-03,2545,male,neutral,travel
3,2019-04,1578,male,neutral,travel
4,2019-05,3153,male,neutral,travel
5,2019-06,1753,male,neutral,travel
6,2019-07,1178,male,neutral,travel
7,2019-08,1825,male,neutral,travel
8,2019-09,2446,male,neutral,travel
9,2019-10,3043,male,neutral,travel
10,2019-11,1798,male,neutral,travel
11,2019-12,2003,male,neutral,travel
0,2019-01,520,female,neutral,travel
1,2019-02,341,female,neutral,travel
2,2019-03,428,female,neutral,travel
3,2019-04,657,female,neutral,travel
4,2019-05,449,female,neutral,travel
5,2019-06,598,female,neutral,travel
6,2019-07,359,female,neutral,travel
7,2019-08,453,female,neutral,travel
8,2019-09,505,female,neutral,travel
9,2019-10,520,female,neutral,travel
10,2019-11,381,female,neutral,travel
11,2019-12,745,female,neutral,travel
0,2019-01,1789,male,positive,travel
1,2019-02,1645,male,positive,travel
2,2019-03,2017,male,positive,travel
3,2019-04,1956,male,positive,travel
4,2019-05,2287,male,positive,travel
5,2019-06,2696,male,positive,travel
6,2019-07,1384,male,positive,travel
7,2019-08,1768,male,positive,travel
8,2019-09,1989,male,positive,travel
9,2019-10,2433,male,positive,travel
10,2019-11,2039,male,positive,travel
11,2019-12,1785,male,positive,travel
0,2019-01,344,female,positive,travel
1,2019-02,437,female,positive,travel
2,2019-03,548,female,positive,travel
3,2019-04,432,female,positive,travel
4,2019-05,549,female,positive,travel
5,2019-06,474,female,positive,travel
6,2019-07,335,female,positive,travel
7,2019-08,313,female,positive,travel
8,2019-09,684,female,positive,travel
9,2019-10,561,female,positive,travel
10,2019-11,356,female,positive,travel
11,2019-12,628,female,positive,travel
0,2019-01,216,male,negative,shopping
1,2019-02,249,male,negative,shopping
2,2019-03,123,male,negative,shopping
3,2019-04,115,male,negative,shopping
4,2019-05,256,male,negative,shopping
5,2019-06,501,male,negative,shopping
6,2019-07,252,male,negative,shopping
7,2019-08,383,male,negative,shopping
8,2019-09,356,male,negative,shopping
9,2019-10,159,male,negative,shopping
10,2019-11,200,male,negative,shopping
11,2019-12,238,male,negative,shopping
0,2019-01,117,female,negative,shopping
1,2019-02,69,female,negative,shopping
2,2019-03,113,female,negative,shopping
3,2019-04,101,female,negative,shopping
4,2019-05,50,female,negative,shopping
5,2019-06,92,female,negative,shopping
6,2019-07,144,female,negative,shopping
7,2019-08,69,female,negative,shopping
8,2019-09,127,female,negative,shopping
9,2019-10,71,female,negative,shopping
10,2019-11,106,female,negative,shopping
11,2019-12,121,female,negative,shopping
0,2019-01,518,male,neutral,shopping
1,2019-02,366,male,neutral,shopping
2,2019-03,447,male,neutral,shopping
3,2019-04,223,male,neutral,shopping
4,2019-05,298,male,neutral,shopping
5,2019-06,574,male,neutral,shopping
6,2019-07,254,male,neutral,shopping
7,2019-08,524,male,neutral,shopping
8,2019-09,385,male,neutral,shopping
9,2019-10,405,male,neutral,shopping
10,2019-11,466,male,neutral,shopping
11,2019-12,406,male,neutral,shopping
0,2019-01,157,female,neutral,shopping
1,2019-02,124,female,neutral,shopping
2,2019-03,110,female,neutral,shopping
3,2019-04,206,female,neutral,shopping
4,2019-05,125,female,neutral,shopping
5,2019-06,175,female,neutral,shopping
6,2019-07,191,female,neutral,shopping
7,2019-08,96,female,neutral,shopping
8,2019-09,84,female,neutral,shopping
9,2019-10,123,female,neutral,shopping
10,2019-11,159,female,neutral,shopping
11,2019-12,146,female,neutral,shopping
0,2019-01,667,male,positive,shopping
1,2019-02,340,male,positive,shopping
2,2019-03,437,male,positive,shopping
3,2019-04,413,male,positive,shopping
4,2019-05,490,male,positive,shopping
5,2019-06,381,male,positive,shopping
6,2019-07,315,male,positive,shopping
7,2019-08,572,male,positive,shopping
8,2019-09,378,male,positive,shopping
9,2019-10,713,male,positive,shopping
10,2019-11,657,male,positive,shopping
11,2019-12,741,male,positive,shopping
0,2019-01,134,female,positive,shopping
1,2019-02,191,female,positive,shopping
2,2019-03,96,female,positive,shopping
3,2019-04,107,female,positive,shopping
4,2019-05,127,female,positive,shopping
5,2019-06,103,female,positive,shopping
6,2019-07,83,female,positive,shopping
7,2019-08,259,female,positive,shopping
8,2019-09,102,female,positive,shopping
9,2019-10,212,female,positive,shopping
10,2019-11,324,female,positive,shopping
11,2019-12,301,female,positive,shopping
0,2020-01,35,male,negative,pets
1,2020-02,62,male,negative,pets
2,2020-03,48,male,negative,pets
3,2020-04,40,male,negative,pets
0,2020-01,63,female,negative,pets
1,2020-02,72,female,negative,pets
2,2020-03,57,female,negative,pets
3,2020-04,14,female,negative,pets
0,2020-01,61,male,neutral,pets
1,2020-02,244,male,neutral,pets
2,2020-03,71,male,neutral,pets
3,2020-04,72,male,neutral,pets
0,2020-01,12,female,neutral,pets
1,2020-02,22,female,neutral,pets
2,2020-03,60,female,neutral,pets
3,2020-04,14,female,neutral,pets
0,2020-01,40,male,positive,pets
1,2020-02,55,male,positive,pets
2,2020-03,62,male,positive,pets
3,2020-04,28,male,positive,pets
0,2020-01,34,female,positive,pets
1,2020-02,53,female,positive,pets
2,2020-03,41,female,positive,pets
3,2020-04,42,female,positive,pets
0,2020-01,320,male,negative,fashion
1,2020-02,442,male,negative,fashion
2,2020-03,402,male,negative,fashion
3,2020-04,133,male,negative,fashion
0,2020-01,65,female,negative,fashion
1,2020-02,158,female,negative,fashion
2,2020-03,133,female,negative,fashion
3,2020-04,53,female,negative,fashion
0,2020-01,656,male,neutral,fashion
1,2020-02,773,male,neutral,fashion
2,2020-03,898,male,neutral,fashion
3,2020-04,202,male,neutral,fashion
0,2020-01,174,female,neutral,fashion
1,2020-02,630,female,neutral,fashion
2,2020-03,212,female,neutral,fashion
3,2020-04,105,female,neutral,fashion
0,2020-01,748,male,positive,fashion
1,2020-02,1000,male,positive,fashion
2,2020-03,496,male,positive,fashion
3,2020-04,90,male,positive,fashion
0,2020-01,352,female,positive,fashion
1,2020-02,702,female,positive,fashion
2,2020-03,434,female,positive,fashion
3,2020-04,95,female,positive,fashion
0,2020-01,385,male,negative,clothes
1,2020-02,146,male,negative,clothes
2,2020-03,195,male,negative,clothes
3,2020-04,70,male,negative,clothes
0,2020-01,136,female,negative,clothes
1,2020-02,171,female,negative,clothes
2,2020-03,122,female,negative,clothes
3,2020-04,104,female,negative,clothes
0,2020-01,556,male,neutral,clothes
1,2020-02,368,male,neutral,clothes
2,2020-03,139,male,neutral,clothes
3,2020-04,162,male,neutral,clothes
0,2020-01,293,female,neutral,clothes
1,2020-02,291,female,neutral,clothes
2,2020-03,157,female,neutral,clothes
3,2020-04,94,female,neutral,clothes
0,2020-01,212,male,positive,clothes
1,2020-02,266,male,positive,clothes
2,2020-03,59,male,positive,clothes
3,2020-04,45,male,positive,clothes
0,2020-01,208,female,positive,clothes
1,2020-02,290,female,positive,clothes
2,2020-03,92,female,positive,clothes
3,2020-04,36,female,positive,clothes
0,2020-01,2051,male,negative,food
1,2020-02,1501,male,negative,food
2,2020-03,3091,male,negative,food
3,2020-04,1589,male,negative,food
0,2020-01,994,female,negative,food
1,2020-02,570,female,negative,food
2,2020-03,1388,female,negative,food
3,2020-04,458,female,negative,food
0,2020-01,2582,male,neutral,food
1,2020-02,3095,male,neutral,food
2,2020-03,7276,male,neutral,food
3,2020-04,2622,male,neutral,food
0,2020-01,960,female,neutral,food
1,2020-02,641,female,neutral,food
2,2020-03,2066,female,neutral,food
3,2020-04,532,female,neutral,food
0,2020-01,2909,male,positive,food
1,2020-02,2330,male,positive,food
2,2020-03,4194,male,positive,food
3,2020-04,2056,male,positive,food
0,2020-01,1270,female,positive,food
1,2020-02,733,female,positive,food
2,2020-03,1395,female,positive,food
3,2020-04,760,female,positive,food
0,2020-01,2738,male,negative,travel
1,2020-02,2064,male,negative,travel
2,2020-03,7068,male,negative,travel
3,2020-04,987,male,negative,travel
0,2020-01,797,female,negative,travel
1,2020-02,677,female,negative,travel
2,2020-03,1282,female,negative,travel
3,2020-04,204,female,negative,travel
0,2020-01,3467,male,neutral,travel
1,2020-02,4759,male,neutral,travel
2,2020-03,10692,male,neutral,travel
3,2020-04,1791,male,neutral,travel
0,2020-01,676,female,neutral,travel
1,2020-02,960,female,neutral,travel
2,2020-03,2373,female,neutral,travel
3,2020-04,448,female,neutral,travel
0,2020-01,1709,male,positive,travel
1,2020-02,2105,male,positive,travel
2,2020-03,2030,male,positive,travel
3,2020-04,758,male,positive,travel
0,2020-01,601,female,positive,travel
1,2020-02,503,female,positive,travel
2,2020-03,328,female,positive,travel
3,2020-04,300,female,positive,travel
0,2020-01,184,male,negative,shopping
1,2020-02,172,male,negative,shopping
2,2020-03,1091,male,negative,shopping
3,2020-04,203,male,negative,shopping
0,2020-01,25,female,negative,shopping
1,2020-02,47,female,negative,shopping
2,2020-03,131,female,negative,shopping
3,2020-04,116,female,negative,shopping
0,2020-01,240,male,neutral,shopping
1,2020-02,417,male,neutral,shopping
2,2020-03,1721,male,neutral,shopping
3,2020-04,306,male,neutral,shopping
0,2020-01,99,female,neutral,shopping
1,2020-02,135,female,neutral,shopping
2,2020-03,267,female,neutral,shopping
3,2020-04,106,female,neutral,shopping
0,2020-01,447,male,positive,shopping
1,2020-02,335,male,positive,shopping
2,2020-03,517,male,positive,shopping
3,2020-04,211,male,positive,shopping
0,2020-01,115,female,positive,shopping
1,2020-02,108,female,positive,shopping
2,2020-03,195,female,positive,shopping
3,2020-04,68,female,positive,shopping
