,date,numOccurrences,gender,sentiment,topic
3,2017-05,35,female,negative,basketball
4,2017-06,52,female,negative,basketball
5,2017-07,34,female,negative,basketball
6,2017-08,36,female,negative,basketball
7,2017-09,14,female,negative,basketball
8,2017-10,79,female,negative,basketball
9,2017-11,31,female,negative,basketball
10,2017-12,41,female,negative,basketball
0,2017-01,39,male,neutral,basketball
1,2017-02,742,male,neutral,basketball
2,2017-03,4485,male,neutral,basketball
3,2017-04,3108,male,neutral,basketball
4,2017-05,2489,male,neutral,basketball
5,2017-06,2714,male,neutral,basketball
6,2017-07,1802,male,neutral,basketball
7,2017-08,2129,male,neutral,basketball
8,2017-09,2482,male,neutral,basketball
9,2017-10,2981,male,neutral,basketball
10,2017-11,2789,male,neutral,basketball
11,2017-12,2694,male,neutral,basketball
0,2017-01,6,female,neutral,basketball
1,2017-02,82,female,neutral,basketball
2,2017-03,693,female,neutral,basketball
3,2017-04,156,female,neutral,basketball
4,2017-05,110,female,neutral,basketball
5,2017-06,250,female,neutral,basketball
6,2017-07,258,female,neutral,basketball
7,2017-08,331,female,neutral,basketball
8,2017-09,207,female,neutral,basketball
9,2017-10,283,female,neutral,basketball
10,2017-11,206,female,neutral,basketball
11,2017-12,188,female,neutral,basketball
0,2017-01,66,male,positive,basketball
1,2017-02,1604,male,positive,basketball
2,2017-03,9291,male,positive,basketball
3,2017-04,6142,male,positive,basketball
4,2017-05,4102,male,positive,basketball
5,2017-06,5690,male,positive,basketball
6,2017-07,3477,male,positive,basketball
7,2017-08,4060,male,positive,basketball
8,2017-09,3346,male,positive,basketball
9,2017-10,4893,male,positive,basketball
10,2017-11,6307,male,positive,basketball
11,2017-12,6020,male,positive,basketball
0,2017-01,8,female,positive,basketball
1,2017-02,145,female,positive,basketball
2,2017-03,874,female,positive,basketball
3,2017-04,683,female,positive,basketball
4,2017-05,248,female,positive,basketball
5,2017-06,673,female,positive,basketball
6,2017-07,550,female,positive,basketball
7,2017-08,786,female,positive,basketball
8,2017-09,634,female,positive,basketball
9,2017-10,310,female,positive,basketball
10,2017-11,480,female,positive,basketball
11,2017-12,462,female,positive,basketball
0,2017-01,1,male,negative,tennis
1,2017-02,62,male,negative,tennis
2,2017-03,192,male,negative,tennis
3,2017-04,146,male,negative,tennis
4,2017-05,625,male,negative,tennis
5,2017-06,917,male,negative,tennis
6,2017-07,800,male,negative,tennis
7,2017-08,321,male,negative,tennis
8,2017-09,529,male,negative,tennis
9,2017-10,344,male,negative,tennis
10,2017-11,81,male,negative,tennis
11,2017-12,184,male,negative,tennis
0,2017-02,21,female,negative,tennis
1,2017-03,67,female,negative,tennis
2,2017-04,201,female,negative,tennis
3,2017-05,469,female,negative,tennis
4,2017-06,517,female,negative,tennis
5,2017-07,591,female,negative,tennis
6,2017-08,478,female,negative,tennis
7,2017-09,714,female,negative,tennis
8,2017-10,172,female,negative,tennis
9,2017-11,432,female,negative,tennis
10,2017-12,24,female,negative,tennis
0,2017-01,14,male,neutral,tennis
1,2017-02,100,male,neutral,tennis
2,2017-03,306,male,neutral,tennis
3,2017-04,772,male,neutral,tennis
4,2017-05,1273,male,neutral,tennis
5,2017-06,1707,male,neutral,tennis
6,2017-07,2747,male,neutral,tennis
7,2017-08,1148,male,neutral,tennis
8,2017-09,1287,male,neutral,tennis
9,2017-10,745,male,neutral,tennis
10,2017-11,609,male,neutral,tennis
11,2017-12,379,male,neutral,tennis
0,2017-01,1,female,neutral,tennis
1,2017-02,44,female,neutral,tennis
2,2017-03,263,female,neutral,tennis
3,2017-04,260,female,neutral,tennis
4,2017-05,731,female,neutral,tennis
5,2017-06,525,female,neutral,tennis
6,2017-07,1063,female,neutral,tennis
7,2017-08,525,female,neutral,tennis
8,2017-09,685,female,neutral,tennis
9,2017-10,348,female,neutral,tennis
10,2017-11,312,female,neutral,tennis
11,2017-12,169,female,neutral,tennis
0,2017-01,11,male,positive,tennis
1,2017-02,125,male,positive,tennis
2,2017-03,1041,male,positive,tennis
3,2017-04,1373,male,positive,tennis
4,2017-05,2216,male,positive,tennis
5,2017-06,2900,male,positive,tennis
6,2017-07,3981,male,positive,tennis
7,2017-08,2050,male,positive,tennis
8,2017-09,2531,male,positive,tennis
9,2017-10,875,male,positive,tennis
10,2017-11,999,male,positive,tennis
11,2017-12,845,male,positive,tennis
0,2017-01,2,female,positive,tennis
1,2017-02,67,female,positive,tennis
2,2017-03,813,female,positive,tennis
3,2017-04,620,female,positive,tennis
4,2017-05,900,female,positive,tennis
5,2017-06,1117,female,positive,tennis
6,2017-07,1889,female,positive,tennis
7,2017-08,1437,female,positive,tennis
8,2017-09,1858,female,positive,tennis
9,2017-10,806,female,positive,tennis
10,2017-11,556,female,positive,tennis
11,2017-12,587,female,positive,tennis
0,2017-01,2,male,negative,swimming
1,2017-02,33,male,negative,swimming
2,2017-03,213,male,negative,swimming
3,2017-04,358,male,negative,swimming
4,2017-05,181,male,negative,swimming
5,2017-06,188,male,negative,swimming
6,2017-07,271,male,negative,swimming
7,2017-08,418,male,negative,swimming
8,2017-09,127,male,negative,swimming
9,2017-10,135,male,negative,swimming
10,2017-11,123,male,negative,swimming
11,2017-12,245,male,negative,swimming
0,2017-02,11,female,negative,swimming
1,2017-03,25,female,negative,swimming
2,2017-04,118,female,negative,swimming
3,2017-05,26,female,negative,swimming
4,2017-06,46,female,negative,swimming
5,2017-07,245,female,negative,swimming
6,2017-08,152,female,negative,swimming
7,2017-09,26,female,negative,swimming
8,2017-10,41,female,negative,swimming
9,2017-11,64,female,negative,swimming
10,2017-12,43,female,negative,swimming
0,2017-01,2,male,neutral,swimming
1,2017-02,211,male,neutral,swimming
2,2017-03,319,male,neutral,swimming
3,2017-04,342,male,neutral,swimming
4,2017-05,427,male,neutral,swimming
5,2017-06,654,male,neutral,swimming
6,2017-07,910,male,neutral,swimming
7,2017-08,1880,male,neutral,swimming
8,2017-09,633,male,neutral,swimming
9,2017-10,347,male,neutral,swimming
10,2017-11,253,male,neutral,swimming
11,2017-12,414,male,neutral,swimming
0,2017-01,5,female,neutral,swimming
1,2017-02,18,female,neutral,swimming
2,2017-03,39,female,neutral,swimming
3,2017-04,83,female,neutral,swimming
4,2017-05,162,female,neutral,swimming
5,2017-06,81,female,neutral,swimming
6,2017-07,355,female,neutral,swimming
7,2017-08,165,female,neutral,swimming
8,2017-09,92,female,neutral,swimming
9,2017-10,51,female,neutral,swimming
10,2017-11,70,female,neutral,swimming
11,2017-12,156,female,neutral,swimming
0,2017-01,3,male,positive,swimming
1,2017-02,155,male,positive,swimming
2,2017-03,338,male,positive,swimming
3,2017-04,622,male,positive,swimming
4,2017-05,506,male,positive,swimming
5,2017-06,357,male,positive,swimming
6,2017-07,941,male,positive,swimming
7,2017-08,530,male,positive,swimming
8,2017-09,274,male,positive,swimming
9,2017-10,433,male,positive,swimming
10,2017-11,249,male,positive,swimming
11,2017-12,569,male,positive,swimming
0,2017-01,2,female,positive,swimming
1,2017-02,77,female,positive,swimming
2,2017-03,104,female,positive,swimming
3,2017-04,92,female,positive,swimming
4,2017-05,95,female,positive,swimming
5,2017-06,223,female,positive,swimming
6,2017-07,446,female,positive,swimming
7,2017-08,233,female,positive,swimming
8,2017-09,58,female,positive,swimming
9,2017-10,148,female,positive,swimming
10,2017-11,97,female,positive,swimming
11,2017-12,123,female,positive,swimming
0,2017-01,1,male,negative,fitness
1,2017-02,45,male,negative,fitness
2,2017-03,277,male,negative,fitness
3,2017-04,310,male,negative,fitness
4,2017-05,209,male,negative,fitness
5,2017-06,200,male,negative,fitness
6,2017-07,152,male,negative,fitness
7,2017-08,571,male,negative,fitness
8,2017-09,152,male,negative,fitness
9,2017-10,185,male,negative,fitness
10,2017-11,221,male,negative,fitness
11,2017-12,627,male,negative,fitness
0,2017-02,5,female,negative,fitness
1,2017-03,26,female,negative,fitness
2,2017-04,19,female,negative,fitness
3,2017-05,85,female,negative,fitness
4,2017-06,410,female,negative,fitness
5,2017-07,25,female,negative,fitness
6,2017-08,37,female,negative,fitness
7,2017-09,38,female,negative,fitness
8,2017-10,15,female,negative,fitness
9,2017-11,6,female,negative,fitness
10,2017-12,64,female,negative,fitness
0,2017-01,107,male,neutral,fitness
1,2017-02,189,male,neutral,fitness
2,2017-03,917,male,neutral,fitness
3,2017-04,904,male,neutral,fitness
4,2017-05,963,male,neutral,fitness
5,2017-06,665,male,neutral,fitness
6,2017-07,966,male,neutral,fitness
7,2017-08,1988,male,neutral,fitness
8,2017-09,1163,male,neutral,fitness
9,2017-10,1019,male,neutral,fitness
10,2017-11,920,male,neutral,fitness
11,2017-12,695,male,neutral,fitness
0,2017-01,1,female,neutral,fitness
1,2017-02,33,female,neutral,fitness
2,2017-03,115,female,neutral,fitness
3,2017-04,100,female,neutral,fitness
4,2017-05,95,female,neutral,fitness
5,2017-06,106,female,neutral,fitness
6,2017-07,108,female,neutral,fitness
7,2017-08,122,female,neutral,fitness
8,2017-09,1143,female,neutral,fitness
9,2017-10,263,female,neutral,fitness
10,2017-11,82,female,neutral,fitness
11,2017-12,91,female,neutral,fitness
0,2017-01,33,male,positive,fitness
1,2017-02,500,male,positive,fitness
2,2017-03,1057,male,positive,fitness
3,2017-04,1188,male,positive,fitness
4,2017-05,1024,male,positive,fitness
5,2017-06,1060,male,positive,fitness
6,2017-07,1503,male,positive,fitness
7,2017-08,1817,male,positive,fitness
8,2017-09,1290,male,positive,fitness
9,2017-10,1275,male,positive,fitness
10,2017-11,1208,male,positive,fitness
11,2017-12,942,male,positive,fitness
0,2017-01,2,female,positive,fitness
1,2017-02,48,female,positive,fitness
2,2017-03,198,female,positive,fitness
3,2017-04,226,female,positive,fitness
4,2017-05,278,female,positive,fitness
5,2017-06,217,female,positive,fitness
6,2017-07,270,female,positive,fitness
7,2017-08,358,female,positive,fitness
8,2017-09,148,female,positive,fitness
9,2017-10,257,female,positive,fitness
10,2017-11,217,female,positive,fitness
11,2017-12,152,female,positive,fitness
0,2018-01,5735,male,negative,football
1,2018-02,5899,male,negative,football
2,2018-03,5789,male,negative,football
3,2018-04,4894,male,negative,football
4,2018-05,4053,male,negative,football
5,2018-06,6479,male,negative,football
6,2018-07,5091,male,negative,football
7,2018-08,4398,male,negative,football
8,2018-09,5426,male,negative,football
9,2018-10,7398,male,negative,football
10,2018-11,5311,male,negative,football
11,2018-12,5521,male,negative,football
0,2018-01,551,female,negative,football
1,2018-02,147,female,negative,football
2,2018-03,369,female,negative,football
3,2018-04,550,female,negative,football
4,2018-05,232,female,negative,football
5,2018-06,110,female,negative,football
6,2018-07,120,female,negative,football
7,2018-08,220,female,negative,football
8,2018-09,245,female,negative,football
9,2018-10,320,female,negative,football
10,2018-11,130,female,negative,football
11,2018-12,189,female,negative,football
0,2018-01,12540,male,neutral,football
1,2018-02,10873,male,neutral,football
2,2018-03,11259,male,neutral,football
3,2018-04,12074,male,neutral,football
4,2018-05,11081,male,neutral,football
5,2018-06,11664,male,neutral,football
6,2018-07,9785,male,neutral,football
7,2018-08,9111,male,neutral,football
8,2018-09,12927,male,neutral,football
9,2018-10,13597,male,neutral,football
10,2018-11,11560,male,neutral,football
11,2018-12,10119,male,neutral,football
0,2018-01,295,female,neutral,football
1,2018-02,283,female,neutral,football
2,2018-03,588,female,neutral,football
3,2018-04,468,female,neutral,football
4,2018-05,328,female,neutral,football
5,2018-06,222,female,neutral,football
6,2018-07,174,female,neutral,football
7,2018-08,334,female,neutral,football
8,2018-09,530,female,neutral,football
9,2018-10,646,female,neutral,football
10,2018-11,232,female,neutral,football
11,2018-12,361,female,neutral,football
0,2018-01,22203,male,positive,football
1,2018-02,17282,male,positive,football
2,2018-03,17233,male,positive,football
3,2018-04,25359,male,positive,football
4,2018-05,21105,male,positive,football
5,2018-06,21003,male,positive,football
6,2018-07,17739,male,positive,football
7,2018-08,15733,male,positive,football
8,2018-09,22532,male,positive,football
9,2018-10,26399,male,positive,football
10,2018-11,21166,male,positive,football
11,2018-12,16210,male,positive,football
0,2018-01,896,female,positive,football
1,2018-02,697,female,positive,football
2,2018-03,789,female,positive,football
3,2018-04,299,female,positive,football
4,2018-05,643,female,positive,football
5,2018-06,266,female,positive,football
6,2018-07,603,female,positive,football
7,2018-08,467,female,positive,football
8,2018-09,760,female,positive,football
9,2018-10,442,female,positive,football
10,2018-11,500,female,positive,football
11,2018-12,988,female,positive,football
0,2018-01,1196,male,negative,basketball
1,2018-02,1509,male,negative,basketball
2,2018-03,2280,male,negative,basketball
3,2018-04,1255,male,negative,basketball
4,2018-05,855,male,negative,basketball
5,2018-06,317,male,negative,basketball
6,2018-07,834,male,negative,basketball
7,2018-08,225,male,negative,basketball
8,2018-09,312,male,negative,basketball
9,2018-10,875,male,negative,basketball
10,2018-11,789,male,negative,basketball
11,2018-12,648,male,negative,basketball
0,2018-01,75,female,negative,basketball
1,2018-02,123,female,negative,basketball
2,2018-03,128,female,negative,basketball
3,2018-04,466,female,negative,basketball
4,2018-05,35,female,negative,basketball
5,2018-06,149,female,negative,basketball
6,2018-07,29,female,negative,basketball
7,2018-08,84,female,negative,basketball
8,2018-09,84,female,negative,basketball
9,2018-10,23,female,negative,basketball
10,2018-11,34,female,negative,basketball
11,2018-12,20,female,negative,basketball
0,2018-01,3085,male,neutral,basketball
1,2018-02,3627,male,neutral,basketball
2,2018-03,5527,male,neutral,basketball
3,2018-04,3808,male,neutral,basketball
4,2018-05,2524,male,neutral,basketball
5,2018-06,1222,male,neutral,basketball
6,2018-07,1254,male,neutral,basketball
7,2018-08,982,male,neutral,basketball
8,2018-09,1207,male,neutral,basketball
9,2018-10,2200,male,neutral,basketball
10,2018-11,1663,male,neutral,basketball
11,2018-12,1619,male,neutral,basketball
0,2018-01,204,female,neutral,basketball
1,2018-02,202,female,neutral,basketball
2,2018-03,513,female,neutral,basketball
3,2018-04,813,female,neutral,basketball
4,2018-05,164,female,neutral,basketball
5,2018-06,124,female,neutral,basketball
6,2018-07,125,female,neutral,basketball
7,2018-08,90,female,neutral,basketball
8,2018-09,94,female,neutral,basketball
9,2018-10,156,female,neutral,basketball
10,2018-11,191,female,neutral,basketball
11,2018-12,57,female,neutral,basketball
0,2018-01,5763,male,positive,basketball
1,2018-02,6995,male,positive,basketball
2,2018-03,12498,male,positive,basketball
3,2018-04,6171,male,positive,basketball
4,2018-05,4470,male,positive,basketball
5,2018-06,2473,male,positive,basketball
6,2018-07,2897,male,positive,basketball
7,2018-08,1629,male,positive,basketball
8,2018-09,2561,male,positive,basketball
9,2018-10,3466,male,positive,basketball
10,2018-11,3286,male,positive,basketball
11,2018-12,3134,male,positive,basketball
0,2018-01,530,female,positive,basketball
1,2018-02,735,female,positive,basketball
2,2018-03,1010,female,positive,basketball
3,2018-04,1792,female,positive,basketball
4,2018-05,571,female,positive,basketball
5,2018-06,565,female,positive,basketball
6,2018-07,352,female,positive,basketball
7,2018-08,341,female,positive,basketball
8,2018-09,311,female,positive,basketball
9,2018-10,287,female,positive,basketball
10,2018-11,376,female,positive,basketball
11,2018-12,458,female,positive,basketball
0,2018-01,874,male,negative,tennis
1,2018-02,335,male,negative,tennis
2,2018-03,190,male,negative,tennis
3,2018-04,158,male,negative,tennis
4,2018-05,236,male,negative,tennis
5,2018-06,272,male,negative,tennis
6,2018-07,388,male,negative,tennis
7,2018-08,523,male,negative,tennis
8,2018-09,289,male,negative,tennis
9,2018-10,236,male,negative,tennis
10,2018-11,235,male,negative,tennis
11,2018-12,225,male,negative,tennis
0,2018-01,347,female,negative,tennis
1,2018-02,106,female,negative,tennis
2,2018-03,407,female,negative,tennis
3,2018-04,99,female,negative,tennis
4,2018-05,805,female,negative,tennis
5,2018-06,186,female,negative,tennis
6,2018-07,160,female,negative,tennis
7,2018-08,66,female,negative,tennis
8,2018-09,517,female,negative,tennis
9,2018-10,47,female,negative,tennis
10,2018-11,83,female,negative,tennis
11,2018-12,50,female,negative,tennis
0,2018-01,1141,male,neutral,tennis
1,2018-02,692,male,neutral,tennis
2,2018-03,586,male,neutral,tennis
3,2018-04,473,male,neutral,tennis
4,2018-05,668,male,neutral,tennis
5,2018-06,633,male,neutral,tennis
6,2018-07,1448,male,neutral,tennis
7,2018-08,810,male,neutral,tennis
8,2018-09,929,male,neutral,tennis
9,2018-10,542,male,neutral,tennis
10,2018-11,664,male,neutral,tennis
11,2018-12,249,male,neutral,tennis
0,2018-01,1027,female,neutral,tennis
1,2018-02,132,female,neutral,tennis
2,2018-03,430,female,neutral,tennis
3,2018-04,120,female,neutral,tennis
4,2018-05,931,female,neutral,tennis
5,2018-06,361,female,neutral,tennis
6,2018-07,657,female,neutral,tennis
7,2018-08,205,female,neutral,tennis
8,2018-09,422,female,neutral,tennis
9,2018-10,133,female,neutral,tennis
10,2018-11,44,female,neutral,tennis
11,2018-12,58,female,neutral,tennis
0,2018-01,3777,male,positive,tennis
1,2018-02,1823,male,positive,tennis
2,2018-03,1366,male,positive,tennis
3,2018-04,935,male,positive,tennis
4,2018-05,1609,male,positive,tennis
5,2018-06,2056,male,positive,tennis
6,2018-07,2636,male,positive,tennis
7,2018-08,2128,male,positive,tennis
8,2018-09,1616,male,positive,tennis
9,2018-10,663,male,positive,tennis
10,2018-11,1339,male,positive,tennis
11,2018-12,833,male,positive,tennis
0,2018-01,2387,female,positive,tennis
1,2018-02,277,female,positive,tennis
2,2018-03,613,female,positive,tennis
3,2018-04,825,female,positive,tennis
4,2018-05,1340,female,positive,tennis
5,2018-06,722,female,positive,tennis
6,2018-07,1313,female,positive,tennis
7,2018-08,678,female,positive,tennis
8,2018-09,668,female,positive,tennis
9,2018-10,898,female,positive,tennis
10,2018-11,244,female,positive,tennis
11,2018-12,226,female,positive,tennis
0,2018-01,162,male,negative,swimming
1,2018-02,125,male,negative,swimming
2,2018-03,123,male,negative,swimming
3,2018-04,119,male,negative,swimming
4,2018-05,228,male,negative,swimming
5,2018-06,156,male,negative,swimming
6,2018-07,401,male,negative,swimming
7,2018-08,121,male,negative,swimming
8,2018-09,200,male,negative,swimming
9,2018-10,190,male,negative,swimming
10,2018-11,223,male,negative,swimming
11,2018-12,112,male,negative,swimming
0,2018-01,37,female,negative,swimming
1,2018-02,95,female,negative,swimming
2,2018-03,142,female,negative,swimming
3,2018-04,35,female,negative,swimming
4,2018-05,226,female,negative,swimming
5,2018-06,19,female,negative,swimming
6,2018-07,148,female,negative,swimming
7,2018-08,76,female,negative,swimming
8,2018-09,81,female,negative,swimming
9,2018-10,40,female,negative,swimming
10,2018-11,30,female,negative,swimming
11,2018-12,73,female,negative,swimming
0,2018-01,627,male,neutral,swimming
1,2018-02,630,male,neutral,swimming
2,2018-03,378,male,neutral,swimming
3,2018-04,759,male,neutral,swimming
4,2018-05,365,male,neutral,swimming
5,2018-06,632,male,neutral,swimming
6,2018-07,535,male,neutral,swimming
7,2018-08,519,male,neutral,swimming
8,2018-09,606,male,neutral,swimming
9,2018-10,551,male,neutral,swimming
10,2018-11,367,male,neutral,swimming
11,2018-12,388,male,neutral,swimming
0,2018-01,300,female,neutral,swimming
1,2018-02,245,female,neutral,swimming
2,2018-03,188,female,neutral,swimming
3,2018-04,127,female,neutral,swimming
4,2018-05,132,female,neutral,swimming
5,2018-06,93,female,neutral,swimming
6,2018-07,293,female,neutral,swimming
7,2018-08,85,female,neutral,swimming
8,2018-09,78,female,neutral,swimming
9,2018-10,81,female,neutral,swimming
10,2018-11,70,female,neutral,swimming
11,2018-12,57,female,neutral,swimming
0,2018-01,424,male,positive,swimming
1,2018-02,279,male,positive,swimming
2,2018-03,443,male,positive,swimming
3,2018-04,593,male,positive,swimming
4,2018-05,332,male,positive,swimming
5,2018-06,235,male,positive,swimming
6,2018-07,608,male,positive,swimming
7,2018-08,500,male,positive,swimming
8,2018-09,221,male,positive,swimming
9,2018-10,203,male,positive,swimming
10,2018-11,377,male,positive,swimming
11,2018-12,342,male,positive,swimming
0,2018-01,83,female,positive,swimming
1,2018-02,215,female,positive,swimming
2,2018-03,233,female,positive,swimming
3,2018-04,202,female,positive,swimming
4,2018-05,164,female,positive,swimming
5,2018-06,115,female,positive,swimming
6,2018-07,249,female,positive,swimming
7,2018-08,135,female,positive,swimming
8,2018-09,81,female,positive,swimming
9,2018-10,95,female,positive,swimming
10,2018-11,97,female,positive,swimming
11,2018-12,136,female,positive,swimming
0,2018-01,507,male,negative,fitness
1,2018-02,183,male,negative,fitness
2,2018-03,176,male,negative,fitness
3,2018-04,304,male,negative,fitness
4,2018-05,424,male,negative,fitness
5,2018-06,241,male,negative,fitness
6,2018-07,145,male,negative,fitness
7,2018-08,233,male,negative,fitness
8,2018-09,240,male,negative,fitness
9,2018-10,206,male,negative,fitness
10,2018-11,163,male,negative,fitness
11,2018-12,116,male,negative,fitness
0,2018-01,166,female,negative,fitness
1,2018-02,51,female,negative,fitness
2,2018-03,124,female,negative,fitness
3,2018-04,29,female,negative,fitness
4,2018-05,37,female,negative,fitness
5,2018-06,37,female,negative,fitness
6,2018-07,30,female,negative,fitness
7,2018-08,14,female,negative,fitness
8,2018-09,19,female,negative,fitness
9,2018-10,28,female,negative,fitness
10,2018-11,82,female,negative,fitness
11,2018-12,12,female,negative,fitness
0,2018-01,1278,male,neutral,fitness
1,2018-02,933,male,neutral,fitness
2,2018-03,654,male,neutral,fitness
3,2018-04,668,male,neutral,fitness
4,2018-05,1042,male,neutral,fitness
5,2018-06,482,male,neutral,fitness
6,2018-07,869,male,neutral,fitness
7,2018-08,732,male,neutral,fitness
8,2018-09,740,male,neutral,fitness
9,2018-10,607,male,neutral,fitness
10,2018-11,772,male,neutral,fitness
11,2018-12,411,male,neutral,fitness
0,2018-01,201,female,neutral,fitness
1,2018-02,109,female,neutral,fitness
2,2018-03,628,female,neutral,fitness
3,2018-04,85,female,neutral,fitness
4,2018-05,123,female,neutral,fitness
5,2018-06,105,female,neutral,fitness
6,2018-07,112,female,neutral,fitness
7,2018-08,83,female,neutral,fitness
8,2018-09,376,female,neutral,fitness
9,2018-10,99,female,neutral,fitness
10,2018-11,49,female,neutral,fitness
11,2018-12,42,female,neutral,fitness
0,2018-01,1378,male,positive,fitness
1,2018-02,1877,male,positive,fitness
2,2018-03,1170,male,positive,fitness
3,2018-04,892,male,positive,fitness
4,2018-05,982,male,positive,fitness
5,2018-06,953,male,positive,fitness
6,2018-07,1180,male,positive,fitness
7,2018-08,1343,male,positive,fitness
8,2018-09,1148,male,positive,fitness
9,2018-10,1063,male,positive,fitness
10,2018-11,836,male,positive,fitness
11,2018-12,802,male,positive,fitness
0,2018-01,332,female,positive,fitness
1,2018-02,258,female,positive,fitness
2,2018-03,359,female,positive,fitness
3,2018-04,330,female,positive,fitness
4,2018-05,236,female,positive,fitness
5,2018-06,180,female,positive,fitness
6,2018-07,260,female,positive,fitness
7,2018-08,121,female,positive,fitness
8,2018-09,213,female,positive,fitness
9,2018-10,212,female,positive,fitness
10,2018-11,146,female,positive,fitness
11,2018-12,148,female,positive,fitness
0,2019-01,3812,male,negative,football
1,2019-02,2368,male,negative,football
2,2019-03,3918,male,negative,football
3,2019-04,3609,male,negative,football
4,2019-05,3756,male,negative,football
5,2019-06,3440,male,negative,football
6,2019-07,1749,male,negative,football
7,2019-08,3803,male,negative,football
8,2019-09,4501,male,negative,football
9,2019-10,5342,male,negative,football
10,2019-11,4567,male,negative,football
11,2019-12,4027,male,negative,football
0,2019-01,179,female,negative,football
1,2019-02,185,female,negative,football
2,2019-03,200,female,negative,football
3,2019-04,162,female,negative,football
4,2019-05,230,female,negative,football
5,2019-06,921,female,negative,football
6,2019-07,317,female,negative,football
7,2019-08,106,female,negative,football
8,2019-09,246,female,negative,football
9,2019-10,82,female,negative,football
10,2019-11,108,female,negative,football
11,2019-12,440,female,negative,football
0,2019-01,6985,male,neutral,football
1,2019-02,5093,male,neutral,football
2,2019-03,5284,male,neutral,football
3,2019-04,4708,male,neutral,football
4,2019-05,7688,male,neutral,football
5,2019-06,6404,male,neutral,football
6,2019-07,3726,male,neutral,football
7,2019-08,6669,male,neutral,football
8,2019-09,8992,male,neutral,football
9,2019-10,10427,male,neutral,football
10,2019-11,8266,male,neutral,football
11,2019-12,8535,male,neutral,football
0,2019-01,251,female,neutral,football
1,2019-02,221,female,neutral,football
2,2019-03,208,female,neutral,football
3,2019-04,280,female,neutral,football
4,2019-05,277,female,neutral,football
5,2019-06,1133,female,neutral,football
6,2019-07,323,female,neutral,football
7,2019-08,121,female,neutral,football
8,2019-09,692,female,neutral,football
9,2019-10,199,female,neutral,football
10,2019-11,108,female,neutral,football
11,2019-12,90,female,neutral,football
0,2019-01,13591,male,positive,football
1,2019-02,8502,male,positive,football
2,2019-03,11013,male,positive,football
3,2019-04,8147,male,positive,football
4,2019-05,13676,male,positive,football
5,2019-06,11145,male,positive,football
6,2019-07,6792,male,positive,football
7,2019-08,13618,male,positive,football
8,2019-09,14712,male,positive,football
9,2019-10,14925,male,positive,football
10,2019-11,15079,male,positive,football
11,2019-12,15161,male,positive,football
0,2019-01,227,female,positive,football
1,2019-02,469,female,positive,football
2,2019-03,301,female,positive,football
3,2019-04,376,female,positive,football
4,2019-05,1192,female,positive,football
5,2019-06,1610,female,positive,football
6,2019-07,662,female,positive,football
7,2019-08,492,female,positive,football
8,2019-09,650,female,positive,football
9,2019-10,700,female,positive,football
10,2019-11,685,female,positive,football
11,2019-12,715,female,positive,football
0,2019-01,634,male,negative,basketball
1,2019-02,820,male,negative,basketball
2,2019-03,1530,male,negative,basketball
3,2019-04,577,male,negative,basketball
4,2019-05,526,male,negative,basketball
5,2019-06,735,male,negative,basketball
6,2019-07,174,male,negative,basketball
7,2019-08,218,male,negative,basketball
8,2019-09,429,male,negative,basketball
9,2019-10,793,male,negative,basketball
10,2019-11,490,male,negative,basketball
11,2019-12,399,male,negative,basketball
0,2019-01,47,female,negative,basketball
1,2019-02,111,female,negative,basketball
2,2019-03,44,female,negative,basketball
3,2019-04,113,female,negative,basketball
4,2019-05,42,female,negative,basketball
5,2019-06,32,female,negative,basketball
6,2019-07,25,female,negative,basketball
7,2019-08,10,female,negative,basketball
8,2019-09,36,female,negative,basketball
9,2019-10,39,female,negative,basketball
10,2019-11,18,female,negative,basketball
11,2019-12,21,female,negative,basketball
0,2019-01,1965,male,neutral,basketball
1,2019-02,1724,male,neutral,basketball
2,2019-03,1818,male,neutral,basketball
3,2019-04,1546,male,neutral,basketball
4,2019-05,2133,male,neutral,basketball
5,2019-06,1582,male,neutral,basketball
6,2019-07,631,male,neutral,basketball
7,2019-08,873,male,neutral,basketball
8,2019-09,1053,male,neutral,basketball
9,2019-10,1560,male,neutral,basketball
10,2019-11,1044,male,neutral,basketball
11,2019-12,988,male,neutral,basketball
0,2019-01,157,female,neutral,basketball
1,2019-02,154,female,neutral,basketball
2,2019-03,151,female,neutral,basketball
3,2019-04,239,female,neutral,basketball
4,2019-05,128,female,neutral,basketball
5,2019-06,152,female,neutral,basketball
6,2019-07,63,female,neutral,basketball
7,2019-08,81,female,neutral,basketball
8,2019-09,117,female,neutral,basketball
9,2019-10,93,female,neutral,basketball
10,2019-11,76,female,neutral,basketball
11,2019-12,135,female,neutral,basketball
0,2019-01,3191,male,positive,basketball
1,2019-02,3869,male,positive,basketball
2,2019-03,4384,male,positive,basketball
3,2019-04,3673,male,positive,basketball
4,2019-05,3947,male,positive,basketball
5,2019-06,4074,male,positive,basketball
6,2019-07,1554,male,positive,basketball
7,2019-08,1657,male,positive,basketball
8,2019-09,1759,male,positive,basketball
9,2019-10,2454,male,positive,basketball
10,2019-11,4458,male,positive,basketball
11,2019-12,2083,male,positive,basketball
0,2019-01,294,female,positive,basketball
1,2019-02,287,female,positive,basketball
2,2019-03,414,female,positive,basketball
3,2019-04,473,female,positive,basketball
4,2019-05,267,female,positive,basketball
