,date,numOccurrences,gender,sentiment,topic
8,2017-09,1403,female,negative,education
9,2017-10,1555,female,negative,education
10,2017-11,916,female,negative,education
11,2017-12,529,female,negative,education
0,2017-01,51,male,neutral,education
1,2017-02,1438,male,neutral,education
2,2017-03,4211,male,neutral,education
3,2017-04,5400,male,neutral,education
4,2017-05,5192,male,neutral,education
5,2017-06,37582,male,neutral,education
6,2017-07,3548,male,neutral,education
7,2017-08,4540,male,neutral,education
8,2017-09,5318,male,neutral,education
9,2017-10,4692,male,neutral,education
10,2017-11,4339,male,neutral,education
11,2017-12,4461,male,neutral,education
0,2017-01,19,female,neutral,education
1,2017-02,548,female,neutral,education
2,2017-03,1669,female,neutral,education
3,2017-04,1965,female,neutral,education
4,2017-05,2274,female,neutral,education
5,2017-06,111888,female,neutral,education
6,2017-07,1199,female,neutral,education
7,2017-08,2083,female,neutral,education
8,2017-09,1666,female,neutral,education
9,2017-10,1503,female,neutral,education
10,2017-11,1151,female,neutral,education
11,2017-12,1321,female,neutral,education
0,2017-01,205,male,positive,education
1,2017-02,1709,male,positive,education
2,2017-03,4940,male,positive,education
3,2017-04,6285,male,positive,education
4,2017-05,6373,male,positive,education
5,2017-06,16592,male,positive,education
6,2017-07,5240,male,positive,education
7,2017-08,6589,male,positive,education
8,2017-09,5916,male,positive,education
9,2017-10,6500,male,positive,education
10,2017-11,5068,male,positive,education
11,2017-12,5157,male,positive,education
0,2017-01,23,female,positive,education
1,2017-02,470,female,positive,education
2,2017-03,1840,female,positive,education
3,2017-04,3182,female,positive,education
4,2017-05,2084,female,positive,education
5,2017-06,1324,female,positive,education
6,2017-07,1784,female,positive,education
7,2017-08,1636,female,positive,education
8,2017-09,2250,female,positive,education
9,2017-10,2110,female,positive,education
10,2017-11,1681,female,positive,education
11,2017-12,1517,female,positive,education
0,2017-01,19,male,negative,student
1,2017-02,473,male,negative,student
2,2017-03,1575,male,negative,student
3,2017-04,1429,male,negative,student
4,2017-05,1293,male,negative,student
5,2017-06,1040,male,negative,student
6,2017-07,668,male,negative,student
7,2017-08,1772,male,negative,student
8,2017-09,3036,male,negative,student
9,2017-10,1693,male,negative,student
10,2017-11,1568,male,negative,student
11,2017-12,1117,male,negative,student
0,2017-01,5,female,negative,student
1,2017-02,73,female,negative,student
2,2017-03,354,female,negative,student
3,2017-04,638,female,negative,student
4,2017-05,397,female,negative,student
5,2017-06,540,female,negative,student
6,2017-07,1080,female,negative,student
7,2017-08,429,female,negative,student
8,2017-09,775,female,negative,student
9,2017-10,389,female,negative,student
10,2017-11,435,female,negative,student
11,2017-12,162,female,negative,student
0,2017-01,27,male,neutral,student
1,2017-02,668,male,neutral,student
2,2017-03,2033,male,neutral,student
3,2017-04,2255,male,neutral,student
4,2017-05,2349,male,neutral,student
5,2017-06,133530,male,neutral,student
6,2017-07,1735,male,neutral,student
7,2017-08,2455,male,neutral,student
8,2017-09,3260,male,neutral,student
9,2017-10,3075,male,neutral,student
10,2017-11,2278,male,neutral,student
11,2017-12,1616,male,neutral,student
0,2017-01,8,female,neutral,student
1,2017-02,196,female,neutral,student
2,2017-03,626,female,neutral,student
3,2017-04,590,female,neutral,student
4,2017-05,624,female,neutral,student
5,2017-06,165406,female,neutral,student
6,2017-07,950,female,neutral,student
7,2017-08,733,female,neutral,student
8,2017-09,1137,female,neutral,student
9,2017-10,669,female,neutral,student
10,2017-11,359,female,neutral,student
11,2017-12,325,female,neutral,student
0,2017-01,53,male,positive,student
1,2017-02,938,male,positive,student
2,2017-03,2575,male,positive,student
3,2017-04,2832,male,positive,student
4,2017-05,4186,male,positive,student
5,2017-06,2433,male,positive,student
6,2017-07,2553,male,positive,student
7,2017-08,3856,male,positive,student
8,2017-09,3102,male,positive,student
9,2017-10,3385,male,positive,student
10,2017-11,3604,male,positive,student
11,2017-12,2869,male,positive,student
0,2017-01,15,female,positive,student
1,2017-02,258,female,positive,student
2,2017-03,813,female,positive,student
3,2017-04,599,female,positive,student
4,2017-05,1072,female,positive,student
5,2017-06,577,female,positive,student
6,2017-07,404,female,positive,student
7,2017-08,827,female,positive,student
8,2017-09,624,female,positive,student
9,2017-10,598,female,positive,student
10,2017-11,551,female,positive,student
11,2017-12,403,female,positive,student
0,2017-01,21,male,negative,teacher
1,2017-02,249,male,negative,teacher
2,2017-03,967,male,negative,teacher
3,2017-04,774,male,negative,teacher
4,2017-05,1079,male,negative,teacher
5,2017-06,456,male,negative,teacher
6,2017-07,349,male,negative,teacher
7,2017-08,626,male,negative,teacher
8,2017-09,884,male,negative,teacher
9,2017-10,656,male,negative,teacher
10,2017-11,423,male,negative,teacher
11,2017-12,432,male,negative,teacher
0,2017-01,1,female,negative,teacher
1,2017-02,159,female,negative,teacher
2,2017-03,214,female,negative,teacher
3,2017-04,257,female,negative,teacher
4,2017-05,338,female,negative,teacher
5,2017-06,393,female,negative,teacher
6,2017-07,155,female,negative,teacher
7,2017-08,149,female,negative,teacher
8,2017-09,352,female,negative,teacher
9,2017-10,167,female,negative,teacher
10,2017-11,161,female,negative,teacher
11,2017-12,99,female,negative,teacher
0,2017-01,63,male,neutral,teacher
1,2017-02,309,male,neutral,teacher
2,2017-03,662,male,neutral,teacher
3,2017-04,1752,male,neutral,teacher
4,2017-05,718,male,neutral,teacher
5,2017-06,1107,male,neutral,teacher
6,2017-07,683,male,neutral,teacher
7,2017-08,1017,male,neutral,teacher
8,2017-09,1065,male,neutral,teacher
9,2017-10,904,male,neutral,teacher
10,2017-11,1408,male,neutral,teacher
11,2017-12,628,male,neutral,teacher
0,2017-01,4,female,neutral,teacher
1,2017-02,85,female,neutral,teacher
2,2017-03,298,female,neutral,teacher
3,2017-04,1323,female,neutral,teacher
4,2017-05,298,female,neutral,teacher
5,2017-06,274,female,neutral,teacher
6,2017-07,199,female,neutral,teacher
7,2017-08,541,female,neutral,teacher
8,2017-09,263,female,neutral,teacher
9,2017-10,453,female,neutral,teacher
10,2017-11,322,female,neutral,teacher
11,2017-12,249,female,neutral,teacher
0,2017-01,10,male,positive,teacher
1,2017-02,292,male,positive,teacher
2,2017-03,696,male,positive,teacher
3,2017-04,889,male,positive,teacher
4,2017-05,793,male,positive,teacher
5,2017-06,849,male,positive,teacher
6,2017-07,684,male,positive,teacher
7,2017-08,2248,male,positive,teacher
8,2017-09,838,male,positive,teacher
9,2017-10,1181,male,positive,teacher
10,2017-11,640,male,positive,teacher
11,2017-12,1953,male,positive,teacher
0,2017-02,81,female,positive,teacher
1,2017-03,211,female,positive,teacher
2,2017-04,486,female,positive,teacher
3,2017-05,355,female,positive,teacher
4,2017-06,209,female,positive,teacher
5,2017-07,879,female,positive,teacher
6,2017-08,288,female,positive,teacher
7,2017-09,341,female,positive,teacher
8,2017-10,431,female,positive,teacher
9,2017-11,302,female,positive,teacher
10,2017-12,355,female,positive,teacher
0,2017-01,1,male,negative,tuition
1,2017-02,37,male,negative,tuition
2,2017-03,146,male,negative,tuition
3,2017-04,170,male,negative,tuition
4,2017-05,219,male,negative,tuition
5,2017-06,233,male,negative,tuition
6,2017-07,168,male,negative,tuition
7,2017-08,146,male,negative,tuition
8,2017-09,100,male,negative,tuition
9,2017-10,103,male,negative,tuition
10,2017-11,92,male,negative,tuition
11,2017-12,106,male,negative,tuition
0,2017-01,1,female,negative,tuition
1,2017-02,14,female,negative,tuition
2,2017-03,27,female,negative,tuition
3,2017-04,91,female,negative,tuition
4,2017-05,46,female,negative,tuition
5,2017-06,21,female,negative,tuition
6,2017-07,13,female,negative,tuition
7,2017-08,27,female,negative,tuition
8,2017-09,46,female,negative,tuition
9,2017-10,58,female,negative,tuition
10,2017-11,34,female,negative,tuition
11,2017-12,35,female,negative,tuition
0,2017-01,3,male,neutral,tuition
1,2017-02,55,male,neutral,tuition
2,2017-03,491,male,neutral,tuition
3,2017-04,207,male,neutral,tuition
4,2017-05,259,male,neutral,tuition
5,2017-06,198,male,neutral,tuition
6,2017-07,236,male,neutral,tuition
7,2017-08,197,male,neutral,tuition
8,2017-09,285,male,neutral,tuition
9,2017-10,464,male,neutral,tuition
10,2017-11,333,male,neutral,tuition
11,2017-12,190,male,neutral,tuition
0,2017-02,10,female,neutral,tuition
1,2017-03,96,female,neutral,tuition
2,2017-04,41,female,neutral,tuition
3,2017-05,151,female,neutral,tuition
4,2017-06,41,female,neutral,tuition
5,2017-07,25,female,neutral,tuition
6,2017-08,40,female,neutral,tuition
7,2017-09,153,female,neutral,tuition
8,2017-10,38,female,neutral,tuition
9,2017-11,32,female,neutral,tuition
10,2017-12,54,female,neutral,tuition
0,2017-01,3,male,positive,tuition
1,2017-02,32,male,positive,tuition
2,2017-03,100,male,positive,tuition
3,2017-04,207,male,positive,tuition
4,2017-05,173,male,positive,tuition
5,2017-06,89,male,positive,tuition
6,2017-07,92,male,positive,tuition
7,2017-08,86,male,positive,tuition
8,2017-09,138,male,positive,tuition
9,2017-10,114,male,positive,tuition
10,2017-11,212,male,positive,tuition
11,2017-12,107,male,positive,tuition
0,2017-01,2,female,positive,tuition
1,2017-02,3,female,positive,tuition
2,2017-03,37,female,positive,tuition
3,2017-04,62,female,positive,tuition
4,2017-05,163,female,positive,tuition
5,2017-06,19,female,positive,tuition
6,2017-07,23,female,positive,tuition
7,2017-08,20,female,positive,tuition
8,2017-09,31,female,positive,tuition
9,2017-10,26,female,positive,tuition
10,2017-11,10,female,positive,tuition
11,2017-12,27,female,positive,tuition
0,2018-01,6650,male,negative,school
1,2018-02,28209,male,negative,school
2,2018-03,13499,male,negative,school
3,2018-04,7395,male,negative,school
4,2018-05,10594,male,negative,school
5,2018-06,3993,male,negative,school
6,2018-07,4261,male,negative,school
7,2018-08,4870,male,negative,school
8,2018-09,9963,male,negative,school
9,2018-10,6131,male,negative,school
10,2018-11,5066,male,negative,school
11,2018-12,3406,male,negative,school
0,2018-01,2886,female,negative,school
1,2018-02,6313,female,negative,school
2,2018-03,7209,female,negative,school
3,2018-04,2811,female,negative,school
4,2018-05,3977,female,negative,school
5,2018-06,2160,female,negative,school
6,2018-07,1256,female,negative,school
7,2018-08,1474,female,negative,school
8,2018-09,3209,female,negative,school
9,2018-10,1967,female,negative,school
10,2018-11,1913,female,negative,school
11,2018-12,1069,female,negative,school
0,2018-01,10982,male,neutral,school
1,2018-02,17674,male,neutral,school
2,2018-03,22075,male,neutral,school
3,2018-04,12227,male,neutral,school
4,2018-05,11069,male,neutral,school
5,2018-06,6891,male,neutral,school
6,2018-07,5428,male,neutral,school
7,2018-08,7436,male,neutral,school
8,2018-09,9638,male,neutral,school
9,2018-10,7515,male,neutral,school
10,2018-11,6353,male,neutral,school
11,2018-12,5596,male,neutral,school
0,2018-01,3131,female,neutral,school
1,2018-02,4797,female,neutral,school
2,2018-03,4506,female,neutral,school
3,2018-04,4035,female,neutral,school
4,2018-05,3157,female,neutral,school
5,2018-06,2084,female,neutral,school
6,2018-07,1612,female,neutral,school
7,2018-08,2380,female,neutral,school
8,2018-09,4073,female,neutral,school
9,2018-10,2315,female,neutral,school
10,2018-11,1714,female,neutral,school
11,2018-12,2748,female,neutral,school
0,2018-01,8571,male,positive,school
1,2018-02,12541,male,positive,school
2,2018-03,14244,male,positive,school
3,2018-04,10086,male,positive,school
4,2018-05,9836,male,positive,school
5,2018-06,6330,male,positive,school
6,2018-07,5008,male,positive,school
7,2018-08,6865,male,positive,school
8,2018-09,7528,male,positive,school
9,2018-10,6592,male,positive,school
10,2018-11,6143,male,positive,school
11,2018-12,4645,male,positive,school
0,2018-01,2218,female,positive,school
1,2018-02,2853,female,positive,school
2,2018-03,5295,female,positive,school
3,2018-04,2479,female,positive,school
4,2018-05,2473,female,positive,school
5,2018-06,3047,female,positive,school
6,2018-07,1556,female,positive,school
7,2018-08,2007,female,positive,school
8,2018-09,2164,female,positive,school
9,2018-10,2028,female,positive,school
10,2018-11,1821,female,positive,school
11,2018-12,1725,female,positive,school
0,2018-01,3384,male,negative,education
1,2018-02,3617,male,negative,education
2,2018-03,3395,male,negative,education
3,2018-04,2827,male,negative,education
4,2018-05,2363,male,negative,education
5,2018-06,1718,male,negative,education
6,2018-07,2091,male,negative,education
7,2018-08,3001,male,negative,education
8,2018-09,2670,male,negative,education
9,2018-10,3475,male,negative,education
10,2018-11,2383,male,negative,education
11,2018-12,1858,male,negative,education
0,2018-01,1633,female,negative,education
1,2018-02,1583,female,negative,education
2,2018-03,1971,female,negative,education
3,2018-04,1112,female,negative,education
4,2018-05,1145,female,negative,education
5,2018-06,798,female,negative,education
6,2018-07,590,female,negative,education
7,2018-08,1087,female,negative,education
8,2018-09,925,female,negative,education
9,2018-10,1216,female,negative,education
10,2018-11,780,female,negative,education
11,2018-12,475,female,negative,education
0,2018-01,4785,male,neutral,education
1,2018-02,5695,male,neutral,education
2,2018-03,6171,male,neutral,education
3,2018-04,5228,male,neutral,education
4,2018-05,4509,male,neutral,education
5,2018-06,2865,male,neutral,education
6,2018-07,3381,male,neutral,education
7,2018-08,2498,male,neutral,education
8,2018-09,4175,male,neutral,education
9,2018-10,4988,male,neutral,education
10,2018-11,3098,male,neutral,education
11,2018-12,2696,male,neutral,education
0,2018-01,1565,female,neutral,education
1,2018-02,1609,female,neutral,education
2,2018-03,2287,female,neutral,education
3,2018-04,1653,female,neutral,education
4,2018-05,1364,female,neutral,education
5,2018-06,1393,female,neutral,education
6,2018-07,1032,female,neutral,education
7,2018-08,956,female,neutral,education
8,2018-09,1751,female,neutral,education
9,2018-10,1593,female,neutral,education
10,2018-11,1551,female,neutral,education
11,2018-12,974,female,neutral,education
0,2018-01,6241,male,positive,education
1,2018-02,5491,male,positive,education
2,2018-03,7802,male,positive,education
3,2018-04,5721,male,positive,education
4,2018-05,6175,male,positive,education
5,2018-06,4152,male,positive,education
6,2018-07,3326,male,positive,education
7,2018-08,3773,male,positive,education
8,2018-09,5051,male,positive,education
9,2018-10,4782,male,positive,education
10,2018-11,4690,male,positive,education
11,2018-12,3475,male,positive,education
0,2018-01,2020,female,positive,education
1,2018-02,2000,female,positive,education
2,2018-03,2841,female,positive,education
3,2018-04,2162,female,positive,education
4,2018-05,1512,female,positive,education
5,2018-06,1348,female,positive,education
6,2018-07,1248,female,positive,education
7,2018-08,1174,female,positive,education
8,2018-09,1724,female,positive,education
9,2018-10,1866,female,positive,education
10,2018-11,1343,female,positive,education
11,2018-12,925,female,positive,education
0,2018-01,1788,male,negative,student
1,2018-02,2850,male,negative,student
2,2018-03,4194,male,negative,student
3,2018-04,1437,male,negative,student
4,2018-05,1225,male,negative,student
5,2018-06,570,male,negative,student
6,2018-07,630,male,negative,student
7,2018-08,809,male,negative,student
8,2018-09,1189,male,negative,student
9,2018-10,1683,male,negative,student
10,2018-11,780,male,negative,student
11,2018-12,776,male,negative,student
0,2018-01,335,female,negative,student
1,2018-02,559,female,negative,student
2,2018-03,689,female,negative,student
3,2018-04,669,female,negative,student
4,2018-05,482,female,negative,student
5,2018-06,177,female,negative,student
6,2018-07,488,female,negative,student
7,2018-08,267,female,negative,student
8,2018-09,309,female,negative,student
9,2018-10,445,female,negative,student
10,2018-11,527,female,negative,student
11,2018-12,173,female,negative,student
0,2018-01,2231,male,neutral,student
1,2018-02,3529,male,neutral,student
2,2018-03,2833,male,neutral,student
3,2018-04,2421,male,neutral,student
4,2018-05,2314,male,neutral,student
5,2018-06,1083,male,neutral,student
6,2018-07,1046,male,neutral,student
7,2018-08,1784,male,neutral,student
8,2018-09,1664,male,neutral,student
9,2018-10,2482,male,neutral,student
10,2018-11,1313,male,neutral,student
11,2018-12,1176,male,neutral,student
0,2018-01,610,female,neutral,student
1,2018-02,835,female,neutral,student
2,2018-03,691,female,neutral,student
3,2018-04,736,female,neutral,student
4,2018-05,616,female,neutral,student
5,2018-06,311,female,neutral,student
6,2018-07,398,female,neutral,student
7,2018-08,416,female,neutral,student
8,2018-09,339,female,neutral,student
9,2018-10,561,female,neutral,student
10,2018-11,682,female,neutral,student
11,2018-12,292,female,neutral,student
0,2018-01,3248,male,positive,student
1,2018-02,3204,male,positive,student
2,2018-03,5106,male,positive,student
3,2018-04,3120,male,positive,student
4,2018-05,2838,male,positive,student
5,2018-06,2074,male,positive,student
6,2018-07,1489,male,positive,student
7,2018-08,1818,male,positive,student
8,2018-09,2186,male,positive,student
9,2018-10,1652,male,positive,student
10,2018-11,1880,male,positive,student
11,2018-12,1753,male,positive,student
0,2018-01,537,female,positive,student
1,2018-02,564,female,positive,student
2,2018-03,997,female,positive,student
3,2018-04,613,female,positive,student
4,2018-05,674,female,positive,student
5,2018-06,456,female,positive,student
6,2018-07,703,female,positive,student
7,2018-08,335,female,positive,student
8,2018-09,658,female,positive,student
9,2018-10,529,female,positive,student
10,2018-11,717,female,positive,student
11,2018-12,470,female,positive,student
0,2018-01,943,male,negative,teacher
1,2018-02,5314,male,negative,teacher
2,2018-03,1187,male,negative,teacher
3,2018-04,1029,male,negative,teacher
4,2018-05,983,male,negative,teacher
5,2018-06,421,male,negative,teacher
6,2018-07,420,male,negative,teacher
7,2018-08,480,male,negative,teacher
8,2018-09,596,male,negative,teacher
9,2018-10,897,male,negative,teacher
10,2018-11,435,male,negative,teacher
11,2018-12,408,male,negative,teacher
0,2018-01,158,female,negative,teacher
1,2018-02,510,female,negative,teacher
2,2018-03,683,female,negative,teacher
3,2018-04,282,female,negative,teacher
4,2018-05,130,female,negative,teacher
5,2018-06,76,female,negative,teacher
6,2018-07,102,female,negative,teacher
7,2018-08,219,female,negative,teacher
8,2018-09,117,female,negative,teacher
9,2018-10,302,female,negative,teacher
10,2018-11,134,female,negative,teacher
11,2018-12,99,female,negative,teacher
0,2018-01,762,male,neutral,teacher
1,2018-02,2474,male,neutral,teacher
2,2018-03,1930,male,neutral,teacher
3,2018-04,1346,male,neutral,teacher
4,2018-05,920,male,neutral,teacher
5,2018-06,482,male,neutral,teacher
6,2018-07,338,male,neutral,teacher
7,2018-08,546,male,neutral,teacher
8,2018-09,539,male,neutral,teacher
9,2018-10,770,male,neutral,teacher
10,2018-11,371,male,neutral,teacher
11,2018-12,470,male,neutral,teacher
0,2018-01,477,female,neutral,teacher
1,2018-02,802,female,neutral,teacher
2,2018-03,507,female,neutral,teacher
3,2018-04,572,female,neutral,teacher
4,2018-05,484,female,neutral,teacher
5,2018-06,165,female,neutral,teacher
6,2018-07,314,female,neutral,teacher
7,2018-08,292,female,neutral,teacher
8,2018-09,197,female,neutral,teacher
9,2018-10,366,female,neutral,teacher
10,2018-11,122,female,neutral,teacher
11,2018-12,223,female,neutral,teacher
0,2018-01,1389,male,positive,teacher
1,2018-02,1718,male,positive,teacher
2,2018-03,1681,male,positive,teacher
3,2018-04,1130,male,positive,teacher
4,2018-05,1612,male,positive,teacher
5,2018-06,594,male,positive,teacher
6,2018-07,572,male,positive,teacher
7,2018-08,671,male,positive,teacher
8,2018-09,987,male,positive,teacher
9,2018-10,741,male,positive,teacher
10,2018-11,685,male,positive,teacher
11,2018-12,468,male,positive,teacher
0,2018-01,255,female,positive,teacher
1,2018-02,437,female,positive,teacher
2,2018-03,641,female,positive,teacher
3,2018-04,558,female,positive,teacher
4,2018-05,305,female,positive,teacher
5,2018-06,224,female,positive,teacher
6,2018-07,335,female,positive,teacher
7,2018-08,326,female,positive,teacher
8,2018-09,402,female,positive,teacher
9,2018-10,303,female,positive,teacher
10,2018-11,300,female,positive,teacher
11,2018-12,148,female,positive,teacher
0,2018-01,210,male,negative,tuition
1,2018-02,184,male,negative,tuition
2,2018-03,180,male,negative,tuition
3,2018-04,139,male,negative,tuition
4,2018-05,158,male,negative,tuition
5,2018-06,182,male,negative,tuition
6,2018-07,49,male,negative,tuition
7,2018-08,79,male,negative,tuition
8,2018-09,50,male,negative,tuition
9,2018-10,88,male,negative,tuition
10,2018-11,54,male,negative,tuition
11,2018-12,122,male,negative,tuition
0,2018-01,18,female,negative,tuition
1,2018-02,629,female,negative,tuition
2,2018-03,41,female,negative,tuition
3,2018-04,47,female,negative,tuition
4,2018-05,18,female,negative,tuition
5,2018-06,5,female,negative,tuition
6,2018-07,10,female,negative,tuition
7,2018-08,13,female,negative,tuition
8,2018-09,89,female,negative,tuition
9,2018-10,21,female,negative,tuition
10,2018-11,100,female,negative,tuition
11,2018-12,51,female,negative,tuition
0,2018-01,199,male,neutral,tuition
1,2018-02,304,male,neutral,tuition
2,2018-03,259,male,neutral,tuition
3,2018-04,206,male,neutral,tuition
4,2018-05,248,male,neutral,tuition
5,2018-06,112,male,neutral,tuition
6,2018-07,144,male,neutral,tuition
7,2018-08,83,male,neutral,tuition
8,2018-09,348,male,neutral,tuition
9,2018-10,172,male,neutral,tuition
10,2018-11,83,male,neutral,tuition
11,2018-12,170,male,neutral,tuition
0,2018-01,76,female,neutral,tuition
1,2018-02,399,female,neutral,tuition
2,2018-03,86,female,neutral,tuition
3,2018-04,53,female,neutral,tuition
4,2018-05,27,female,neutral,tuition
5,2018-06,18,female,neutral,tuition
6,2018-07,25,female,neutral,tuition
7,2018-08,31,female,neutral,tuition
8,2018-09,37,female,neutral,tuition
9,2018-10,156,female,neutral,tuition
10,2018-11,46,female,neutral,tuition
11,2018-12,38,female,neutral,tuition
0,2018-01,104,male,positive,tuition
1,2018-02,104,male,positive,tuition
2,2018-03,153,male,positive,tuition
3,2018-04,69,male,positive,tuition
4,2018-05,173,male,positive,tuition
5,2018-06,68,male,positive,tuition
6,2018-07,57,male,positive,tuition
7,2018-08,168,male,positive,tuition
8,2018-09,200,male,positive,tuition
9,2018-10,106,male,positive,tuition
10,2018-11,81,male,positive,tuition
11,2018-12,37,male,positive,tuition
0,2018-01,18,female,positive,tuition
1,2018-02,51,female,positive,tuition
2,2018-03,30,female,positive,tuition
3,2018-04,31,female,positive,tuition
4,2018-05,28,female,positive,tuition
5,2018-06,39,female,positive,tuition
6,2018-07,21,female,positive,tuition
7,2018-08,16,female,positive,tuition
8,2018-09,24,female,positive,tuition
9,2018-10,123,female,positive,tuition
10,2018-11,13,female,positive,tuition
11,2018-12,10,female,positive,tuition
0,2019-01,4133,male,negative,school
1,2019-02,4273,male,negative,school
2,2019-03,5167,male,negative,school
3,2019-04,3167,male,negative,school
4,2019-05,5686,male,negative,school
5,2019-06,3476,male,negative,school
6,2019-07,2442,male,negative,school
7,2019-08,3984,male,negative,school
8,2019-09,3509,male,negative,school
9,2019-10,3783,male,negative,school
10,2019-11,3712,male,negative,school
11,2019-12,2447,male,negative,school
0,2019-01,1198,female,negative,school
1,2019-02,1367,female,negative,school
2,2019-03,1897,female,negative,school
3,2019-04,1538,female,negative,school
4,2019-05,2097,female,negative,school
5,2019-06,1562,female,negative,school
6,2019-07,1007,female,negative,school
7,2019-08,1352,female,negative,school
8,2019-09,3231,female,negative,school
9,2019-10,1634,female,negative,school
10,2019-11,1630,female,negative,school
11,2019-12,840,female,negative,school
0,2019-01,6468,male,neutral,school
1,2019-02,5294,male,neutral,school
2,2019-03,6121,male,neutral,school
3,2019-04,4721,male,neutral,school
4,2019-05,6410,male,neutral,school
5,2019-06,5299,male,neutral,school
6,2019-07,3249,male,neutral,school
7,2019-08,5350,male,neutral,school
8,2019-09,5853,male,neutral,school
9,2019-10,5801,male,neutral,school
10,2019-11,5604,male,neutral,school
11,2019-12,4217,male,neutral,school
0,2019-01,1914,female,neutral,school
1,2019-02,1755,female,neutral,school
2,2019-03,2363,female,neutral,school
3,2019-04,1454,female,neutral,school
4,2019-05,2819,female,neutral,school
5,2019-06,2804,female,neutral,school
6,2019-07,1209,female,neutral,school
7,2019-08,1496,female,neutral,school
8,2019-09,2267,female,neutral,school
9,2019-10,1789,female,neutral,school
10,2019-11,1789,female,neutral,school
11,2019-12,1711,female,neutral,school
0,2019-01,4432,male,positive,school
1,2019-02,4269,male,positive,school
2,2019-03,5452,male,positive,school
3,2019-04,3666,male,positive,school
4,2019-05,6449,male,positive,school
5,2019-06,5396,male,positive,school
6,2019-07,3179,male,positive,school
7,2019-08,4967,male,positive,school
8,2019-09,5190,male,positive,school
9,2019-10,4901,male,positive,school
10,2019-11,4792,male,positive,school
11,2019-12,3830,male,positive,school
0,2019-01,1352,female,positive,school
1,2019-02,1602,female,positive,school
2,2019-03,1464,female,positive,school
3,2019-04,1537,female,positive,school
4,2019-05,2099,female,positive,school
5,2019-06,1480,female,positive,school
6,2019-07,1055,female,positive,school
7,2019-08,1330,female,positive,school
8,2019-09,1959,female,positive,school
9,2019-10,1944,female,positive,school
10,2019-11,1725,female,positive,school
11,2019-12,1199,female,positive,school
0,2019-01,2334,male,negative,education
1,2019-02,1674,male,negative,education
2,2019-03,1891,male,negative,education
3,2019-04,1478,male,negative,education
4,2019-05,2200,male,negative,education
5,2019-06,2058,male,negative,education
6,2019-07,1072,male,negative,education
7,2019-08,1285,male,negative,education
8,2019-09,1845,male,negative,education
9,2019-10,2306,male,negative,education
10,2019-11,1402,male,negative,education
11,2019-12,1851,male,negative,education
0,2019-01,994,female,negative,education
1,2019-02,503,female,negative,education
2,2019-03,1068,female,negative,education
3,2019-04,807,female,negative,education
4,2019-05,994,female,negative,education
5,2019-06,839,female,negative,education
6,2019-07,600,female,negative,education
7,2019-08,403,female,negative,education
8,2019-09,1242,female,negative,education
9,2019-10,848,female,negative,education
10,2019-11,481,female,negative,education
11,2019-12,793,female,negative,education
0,2019-01,3157,male,neutral,education
1,2019-02,2843,male,neutral,education
2,2019-03,2881,male,neutral,education
3,2019-04,2573,male,neutral,education
4,2019-05,3465,male,neutral,education
5,2019-06,3390,male,neutral,education
6,2019-07,2015,male,neutral,education
7,2019-08,2173,male,neutral,education
8,2019-09,2998,male,neutral,education
9,2019-10,2702,male,neutral,education
10,2019-11,3096,male,neutral,education
11,2019-12,2733,male,neutral,education
0,2019-01,986,female,neutral,education
1,2019-02,1004,female,neutral,education
2,2019-03,1356,female,neutral,education
3,2019-04,935,female,neutral,education
4,2019-05,1267,female,neutral,education
5,2019-06,861,female,neutral,education
6,2019-07,493,female,neutral,education
7,2019-08,680,female,neutral,education
8,2019-09,1275,female,neutral,education
9,2019-10,1267,female,neutral,education
10,2019-11,760,female,neutral,education
11,2019-12,824,female,neutral,education
0,2019-01,3806,male,positive,education
1,2019-02,3294,male,positive,education
2,2019-03,4064,male,positive,education
3,2019-04,3383,male,positive,education
4,2019-05,4160,male,positive,education
5,2019-06,4393,male,positive,education
6,2019-07,3107,male,positive,education
7,2019-08,3601,male,positive,education
8,2019-09,3984,male,positive,education
9,2019-10,4395,male,positive,education
10,2019-11,3836,male,positive,education
11,2019-12,2862,male,positive,education
0,2019-01,1173,female,positive,education
1,2019-02,1228,female,positive,education
2,2019-03,1317,female,positive,education
3,2019-04,1141,female,positive,education
4,2019-05,1939,female,positive,education
5,2019-06,1652,female,positive,education
6,2019-07,1068,female,positive,education
7,2019-08,857,female,positive,education
8,2019-09,1488,female,positive,education
9,2019-10,1298,female,positive,education
10,2019-11,1093,female,positive,education
11,2019-12,773,female,positive,education
0,2019-01,824,male,negative,student
1,2019-02,1122,male,negative,student
2,2019-03,1479,male,negative,student
3,2019-04,1031,male,negative,student
4,2019-05,1250,male,negative,student
5,2019-06,955,male,negative,student
6,2019-07,452,male,negative,student
7,2019-08,581,male,negative,student
8,2019-09,1018,male,negative,student
9,2019-10,880,male,negative,student
10,2019-11,800,male,negative,student
11,2019-12,1306,male,negative,student
0,2019-01,212,female,negative,student
1,2019-02,367,female,negative,student
2,2019-03,469,female,negative,student
3,2019-04,502,female,negative,student
4,2019-05,299,female,negative,student
5,2019-06,264,female,negative,student
6,2019-07,237,female,negative,student
7,2019-08,439,female,negative,student
8,2019-09,279,female,negative,student
9,2019-10,362,female,negative,student
10,2019-11,209,female,negative,student
11,2019-12,232,female,negative,student
0,2019-01,1234,male,neutral,student
1,2019-02,1168,male,neutral,student
